method,assay,round,bin,MCC
dnn,TA97_S9,3,0.4,0.21384463566747472
dnn,TA97_S9,3,0.6,0.5365312391585818
dnn,TA97_S9,3,1,0.778498944161523
dnn,TA97_S9,4,0.4,0.09259081808401823
dnn,TA97_S9,4,0.6,0.5365312391585818
dnn,TA97_S9,4,1,0.778498944161523
dnn,TA97_S9,5,0.4,0.04741046559307605
dnn,TA97_S9,5,0.6,0.5365312391585818
dnn,TA97_S9,5,1,0.778498944161523
dnn,TA97_S9,6,0.4,0.18174011810679153
dnn,TA97_S9,6,0.6,0.5365312391585818
dnn,TA97_S9,6,1,0.778498944161523
dnn,TA97_S9,7,0.4,0.06745434816356585
dnn,TA97_S9,7,0.6,0.5365312391585818
dnn,TA97_S9,7,1,0.778498944161523
dnn,TA97_S9,8,0.4,0.12654757501256778
dnn,TA97_S9,8,0.6,0.5365312391585818
dnn,TA97_S9,8,1,0.778498944161523
dnn,TA97_S9,9,0.4,0.06745434816356585
dnn,TA97_S9,9,0.6,0.5365312391585818
dnn,TA97_S9,9,1,0.778498944161523
dnn,TA97_S9,10,0.4,0.18174011810679153
dnn,TA97_S9,10,0.6,0.5743656861087673
dnn,TA97_S9,10,1,0.778498944161523
dnn,TA97_S9,11,0.4,0.21384463566747472
dnn,TA97_S9,11,0.6,0.5365312391585818
dnn,TA97_S9,11,1,0.778498944161523
dnn,TA97_S9,12,0.4,0.06745434816356585
dnn,TA97_S9,12,0.6,0.5365312391585818
dnn,TA97_S9,12,1,0.778498944161523
dnn,TA97_S9,13,0.4,0.030641649977551855
dnn,TA97_S9,13,0.6,0.5368478648429663
dnn,TA97_S9,13,1,0.778498944161523
dnn,TA97_S9,14,0.4,0.18174011810679153
dnn,TA97_S9,14,0.6,0.5743656861087673
dnn,TA97_S9,14,1,0.778498944161523
dnn,TA97_S9,15,0.4,0.09259081808401823
dnn,TA97_S9,15,0.6,0.49479591749178836
dnn,TA97_S9,15,1,0.778498944161523
dnn,TA97_S9,16,0.4,0.22614686816561413
dnn,TA97_S9,16,0.6,0.6469950339041959
dnn,TA97_S9,16,1,0.778498944161523
dnn,TA97_S9,17,0.4,0.15565958188596343
dnn,TA97_S9,17,0.6,0.5743656861087673
dnn,TA97_S9,17,1,0.778498944161523
dnn,TA97_S9,18,0.4,-0.03459512941153996
dnn,TA97_S9,18,0.6,0.4554716376196565
dnn,TA97_S9,18,1,0.778498944161523
dnn,TA97_S9,19,0.4,-0.04916891718944416
dnn,TA97_S9,19,0.6,0.4554716376196565
dnn,TA97_S9,19,1,0.778498944161523
dnn,TA98,0,0.4,0.24376993168581668
dnn,TA98,0,0.6,0.6049322764000163
