,XGB_AUC,XGB_MCC,XGB-ghost_MCC,XGB-FN_AUC,XGB-FN_MCC,XGB-FN-ghost_AUC,XGB-FN-ghost_MCC,DNN-MT_AUC,DNN-MT_MCC,DNN-MT-ghost_MCC,Macau_AUC,Macau_MCC,Macau-ghost_MCC
ATG_p53_CIS_dn,0.7383111974948711,0.23927198384073772,0.1997748081760996,0.9399902818270165,0.5585494448419169,0.9348612460857358,0.6043739562377286,0.8324155058848937,0.0,0.357699225855303,0.9416369722492172,0.6179600439698698,0.5813594786807963
ATG_p53_CIS_up,0.5904585456229736,0.23953661479115812,0.0939395858414054,0.8694766095414543,0.0,0.8759610930986568,0.3106085684027127,0.743862899490505,0.0,0.08049120490492824,0.9214451134784623,-0.006412791262125493,0.3064942710128347
BSK_3C_Eselectin_down,0.6987179487179487,0.31203486061972013,0.34938364111068165,0.9574130489972075,0.7610615452584846,0.957032241685707,0.749369133532989,0.9138740797156638,0.5783429576291772,0.6536649697088159,0.9657908098502157,0.7838488529076655,0.7965770828315512
BSK_3C_HLADR_down,0.7185997514991086,0.22871410569163142,0.3206819981480205,0.9678029279887634,0.8023203964724367,0.9588893090594781,0.7256131317861254,0.9305818162173842,0.7341784217246266,0.7340602251782915,0.9727729458160013,0.8096983254395166,0.7890760161724116
BSK_3C_ICAM1_down,0.7377604166666667,0.08642416214502247,0.21897114718852892,0.9915625,0.8541666666666666,0.9939583333333334,0.8386379671028655,0.9683854166666666,0.6420387375057794,0.6665378679070847,0.9927083333333334,0.8812421045336848,0.7927807839857556
BSK_3C_IL8_down,0.7786458333333334,0.21730674684008827,0.32955267285744844,0.9725839120370371,0.8379629629629629,0.9738136574074074,0.8197502922214298,0.9291811342592592,0.6099576038732328,0.6574520714363479,0.9735966435185186,0.8582175925925926,0.804181958691679
BSK_3C_MCP1_down,0.7160522172658095,0.22952629008955222,0.2758148533987732,0.9729073733928103,0.8884152960683311,0.968971398583049,0.8380497943336153,0.933154027814222,0.6831759434011058,0.668116962473751,0.9818289162949356,0.8696222705168122,0.8501220704007414
BSK_3C_MIG_down,0.7087087087087088,0.26592322125765644,0.301803557602762,0.9873206539873207,0.8481696158562175,0.9855410966522078,0.8402783607215631,0.9567345122900678,0.4894894894894895,0.58090135607048,0.9812034256478701,0.7820042264486708,0.812377773794962
BSK_3C_Proliferation_down,0.6587751035603797,0.22467318088303187,0.25492283750149536,0.9287924073200147,0.771959084578537,0.9292643280373342,0.681236508000151,0.8699858423784804,0.6262933734762366,0.624402620338657,0.9518116511981543,0.7502304576930788,0.7502304576930788
BSK_3C_SRB_down,0.6939221436375137,0.2548980383342582,0.29139962035362965,0.9733195330918291,0.8372551314054095,0.9686619515841528,0.7582705315208516,0.9183485710999943,0.6616233522273759,0.6612829596059251,0.978782128687252,0.8207918430870018,0.8153720747331042
BSK_3C_Thrombomodulin_down,0.5799129353233831,-0.01266838123695451,0.009781383788084238,0.8093905472636815,-0.01266838123695451,0.8420398009950248,0.3340044810393955,0.7478233830845771,0.0,0.1268917350173912,0.8653606965174129,-0.01266838123695451,0.29138102115104647
BSK_3C_Thrombomodulin_up,0.639763779527559,0.092855938901328,0.15561308517260544,0.9198970321017564,0.22076198450620313,0.914900060569352,0.5257358105929962,0.9171714112658994,0.26510796998555447,0.4944406504162439,0.9332222895215021,0.44202674215682997,0.5105835585114897
BSK_3C_TissueFactor_down,0.6067222587959915,0.09753867213470127,0.11198167126458704,0.9522346573037817,0.8220057731207734,0.9586716406992905,0.7788306710088502,0.9212566747128959,0.6477336961816269,0.6180642325727469,0.9605003291639236,0.8431099008003825,0.7244343350252335
BSK_3C_TissueFactor_up,0.8698884758364313,-0.0121064859106974,0.38917579842921024,0.9205812774586009,0.44040886109541044,0.8823927002365665,0.6214937478878,0.7276106792835416,0.0,0.11961586568341609,0.8594119635011829,0.0,0.37508711434622216
BSK_3C_VCAM1_down,0.6995329349543238,0.27933845886245123,0.285981890789491,0.9877738855690638,0.8642123899371495,0.986743595027131,0.8414954803654985,0.9459440895665912,0.6759023269406468,0.6461196462205323,0.9868122810632598,0.8628428553688303,0.8447872097828266
BSK_3C_Vis_down,0.7220390720390721,0.28780977182133227,0.29434772726546354,0.9322344322344323,0.7284803161975606,0.9231379731379732,0.724273231941278,0.9187423687423688,0.6742227477006331,0.6961432213383857,0.9291819291819292,0.7294134727209742,0.7284803161975606
BSK_3C_uPAR_down,0.7616909839132061,0.29415311547540685,0.3646920797307159,0.9831649831649831,0.8619669946783408,0.9820426487093153,0.8097887124741505,0.9390821798229205,0.6837634587578277,0.7172023687798954,0.9840379099638359,0.8774665674749008,0.8233401948100132
BSK_4H_Eotaxin3_down,0.6646455505279034,0.16407105556047585,0.156387426123735,0.9545701357466064,0.7409739946902095,0.9556561085972851,0.7116239792897217,0.9063348416289593,0.6024918925956925,0.5840232354865489,0.9707390648567119,0.794960322587855,0.737448007586571
BSK_4H_MCP1_down,0.752910569105691,0.29507100189394225,0.33236775682192704,0.9722276422764228,0.8055229411209135,0.974439024390244,0.7924967871887932,0.9317073170731708,0.5602731243262942,0.656919864463034,0.9726829268292683,0.7967759466351777,0.7967759466351777
BSK_4H_Pselectin_down,0.7053820766692054,0.19603906666539306,0.2546567783332398,0.9730261487687231,0.767930694553109,0.9684564610307185,0.780015430286967,0.9435135821274435,0.7144744876134335,0.7363168705645441,0.9795633409494795,0.8222427483640008,0.8076646490607804
BSK_4H_SRB_down,0.688499742002064,0.30164096555644293,0.30330510819598816,0.9603973168214653,0.84715655786151,0.9623323013415892,0.7977736488636847,0.9092814757481941,0.6483087049859224,0.6312453213786952,0.9734907120743035,0.81118388024531,0.7906716034527158
BSK_4H_VCAM1_down,0.6413217541266321,0.26217578436399047,0.2664613038932552,0.9657551120965755,0.783686162401461,0.967479674796748,0.7654403226690464,0.9386548410938654,0.7152837137795587,0.6674947117161224,0.9582409460458241,0.8090550606451065,0.7722966204451179
BSK_4H_VEGFRII_down,0.6907763105242096,0.1863814060332132,0.15688667757726013,0.9504801920768307,0.6358543417366946,0.9504801920768308,0.698610793645659,0.9130652260904362,0.32411972533747213,0.6101655975901336,0.9492797118847538,0.5928454133602583,0.7725004857008934
BSK_4H_uPAR_down,0.7094807651881437,0.19319464200966832,0.30503239954111416,0.9219395977857192,0.7402035959747862,0.9370051152687268,0.7193142910174092,0.9100273281479925,0.5964249487876411,0.634202785452268,0.947235652722304,0.8287370068059517,0.7272041366236491
BSK_BE3C_HLADR_down,0.6824065040650407,0.20411418893534342,0.23411685338350025,0.9346341463414634,0.6874513999441829,0.9207154471544715,0.6154774694478111,0.9166178861788619,0.5806657295317565,0.6396671496807832,0.9469268292682926,0.7362066935578079,0.7370839049435479
BSK_BE3C_IL1a_down,0.6969888663967612,0.23631541066041564,0.20325562356653765,0.9600202429149797,0.7373910876663499,0.957995951417004,0.7740180658885034,0.9116481106612686,0.5099107734212939,0.5806452009135796,0.9406207827260459,0.6594584613905907,0.6945324076371332
BSK_BE3C_IP10_down,0.76489110469693,0.3111053198615818,0.35056528371167395,0.9734321700341118,0.8247814302991614,0.963526633429546,0.7058840692850209,0.9338756231960115,0.7429596090741213,0.6715821707428817,0.9644450275518237,0.8049128896383075,0.7992246935151317
BSK_BE3C_MIG_down,0.7387295081967213,0.06366221888500449,0.2512463760417081,0.9833788706739526,0.7824078825713258,0.97301912568306,0.7824078825713258,0.9760928961748635,0.660297940644676,0.6284542993228888,0.9838342440801456,0.7824078825713258,0.7906214990530867
BSK_BE3C_MMP1_down,0.6487598709820932,0.05968572622769277,0.12721337623267137,0.9283728172617062,0.726720460824573,0.8935602268935603,0.7034713578000533,0.878100322544767,0.4997199082396603,0.5355229760084346,0.9530641752863975,0.6816212031674664,0.6116151656038172
BSK_BE3C_MMP1_up,0.5965490196078432,0.19120444499264716,0.27718891832383846,0.8807843137254903,0.38611707881119106,0.8395294117647059,0.4135098018367658,0.7226666666666666,0.0,0.21950043151200457,0.8522352941176471,0.27088982070950685,0.3411687155751155
BSK_BE3C_PAI1_down,0.7584901147959184,0.32154082740835505,0.30929478706587094,0.9363839285714286,0.7286933075130376,0.9332748724489796,0.682229360264572,0.9133051658163266,0.60425664386045,0.611775290321498,0.9495376275510203,0.7513235344544363,0.6458695423409283
BSK_BE3C_SRB_down,0.7047916666666667,0.16331864497962195,0.1894864248362632,0.9478125000000001,0.7515664644844355,0.9483333333333333,0.7375,0.9189583333333334,0.5812381937190964,0.5069444444444444,0.9575,0.7667041227324932,0.7666666666666667
BSK_BE3C_TGFb1_down,0.6911594761171033,0.08822562227721664,0.260854617493666,0.9033127889060093,0.5809115846081897,0.8891563944530047,0.5760833604271746,0.880970724191063,0.3986575008645888,0.5398685295485219,0.9072611710323575,0.6082925371051142,0.5950487905419416
BSK_BE3C_tPA_down,0.6829969865765683,0.13486522723314767,0.20894597179582736,0.9745228746233221,0.7212349895508081,0.9665783946671537,0.6510300218742916,0.9167655921833622,0.49481705215396427,0.5948720050930523,0.96438681398959,0.678926638540076,0.711708566831894
BSK_BE3C_uPAR_down,0.6811113527620704,0.1827942482628795,0.2554324940677347,0.9860809047411918,0.8645849984607902,0.9801000434971727,0.809314721604568,0.9739560678555894,0.6393984031268979,0.6929482424673084,0.9789038712483689,0.7607059242987015,0.809314721604568
BSK_BE3C_uPA_down,0.7384336677814938,0.27976648004258753,0.33221663561084447,0.9428651059085842,0.7811716364022233,0.9241917502787069,0.7138610182088443,0.880667038275734,0.5452110048979424,0.6465623840947082,0.9120215533259012,0.716054209439279,0.7207456949554268
BSK_CASM3C_HLADR_down,0.6715561224489796,0.28415235910505793,0.1649572197684645,0.924984056122449,0.7226912263862432,0.9233099489795918,0.6713817242429443,0.8683832908163265,0.49751294415629105,0.46255944950003525,0.907126913265306,0.6107346353955987,0.6455489448298558
BSK_CASM3C_IL6_down,0.739463210531687,0.2294391448338219,0.2508079615606929,0.9750994999489744,0.852624757909106,0.9663230941932851,0.7373910876663499,0.9182569649964282,0.4367277209456325,0.5060458566755824,0.9524441269517298,0.7231197036963248,0.6104302235137158
BSK_CASM3C_IL8_down,0.7106009070294784,0.26591895558160206,0.18786728732554484,0.9455782312925171,0.7222222222222222,0.9547902494331064,0.6779297261030778,0.8873299319727891,0.3849001794597505,0.4448722474546871,0.9499716553287981,0.6806877235475084,0.6696532718280314
BSK_CASM3C_LDLR_down,0.715788810483871,0.30197858698510166,0.3135718498202899,0.96875,0.619938326176436,0.9582913306451613,0.6660045911202082,0.9011466733870968,0.33443767695593024,0.4510078309974963,0.9553931451612903,0.5961079755653117,0.6495084974101502
BSK_CASM3C_LDLR_up,0.8465909090909092,-0.025619979076171633,0.21320071635561044,0.9438920454545455,0.35478743759344955,0.9602272727272728,0.5359848484848485,0.7826704545454546,0.0,0.16381261542974238,0.9391571969696969,0.4890096469218258,0.3908679799852858
BSK_CASM3C_MCP1_down,0.7251250127564037,-0.01039491429642888,0.1776124990778454,0.9661189917338504,0.8209156989678424,0.9639759159097867,0.716054209439279,0.8894274926012858,0.5710895910830038,0.48821293806236327,0.9661189917338503,0.803770384897649,0.6268063679770576
BSK_CASM3C_MCSF_down,0.6739446870451238,0.23139121592866557,0.2163328798127975,0.9565031252675743,0.7876869787182794,0.9611268088021234,0.7127163504207535,0.8914290607072524,0.5165934324383642,0.49341340458841276,0.9129206267659902,0.7362787909923795,0.6471388826551467
BSK_CASM3C_MIG_down,0.7006000000000001,0.14852213144650114,0.18938850476964253,0.9881333333333334,0.7917523748323191,0.9854666666666667,0.7513642604992996,0.9390000000000001,0.5329589881209135,0.5661351661389298,0.9829333333333334,0.7601397897755385,0.7730452483961437
BSK_CASM3C_Proliferation_down,0.7035483097578519,0.3199621831918989,0.30127345415053536,0.92453847998082,0.6679648330184779,0.9225605370414769,0.6704540708121182,0.8765284104531288,0.5766587865858479,0.623632760167217,0.9253176696235915,0.6440632096102475,0.7234481495529121
BSK_CASM3C_SAA_down,0.7199306551889049,0.1715138504934797,0.33887166110386097,0.9727403156384504,0.7718667284160075,0.9630559540889527,0.7429489479744988,0.9172644667623147,0.5518402290077836,0.4635604083926489,0.9672405547584888,0.6987087517934003,0.6744588660546353
BSK_CASM3C_SRB_down,0.7486968813499426,0.3078558846581334,0.3321505974929572,0.9674882940189062,0.7773654916512059,0.9565332626557116,0.7360470221642472,0.9425302588567894,0.6617610321967555,0.637858876448868,0.9697853167240922,0.7278911564625851,0.7444754771393869
BSK_CASM3C_Thrombomodulin_down,0.7995435016111708,-0.01373476072383882,0.15737789507292674,0.9127282491944146,0.4880629094890714,0.8839957035445757,0.7281779086267853,0.8615735767991408,0.0,0.359231273088564,0.9170247046186896,0.4524614483346644,0.41484451439650627
BSK_CASM3C_Thrombomodulin_up,0.6458167682657479,0.048592953074986255,0.1795083072030315,0.8980475307005918,0.5305001179833754,0.8902729923138087,0.5293330621827872,0.8251612333244986,0.043365773695897065,0.4229314549731546,0.8564360809258769,0.3708138576570138,0.49382916465843113
BSK_CASM3C_TissueFactor_down,0.7054263565891473,0.1544137052240789,0.23529605112649365,0.9101167696987538,0.5630986247137612,0.9306250613286233,0.594760553094898,0.8872534589343539,0.3479944206773888,0.45126624280198513,0.9195368462368756,0.517049216085171,0.5839983334164819
BSK_CASM3C_VCAM1_down,0.6700892857142858,0.20012110983401893,0.21026028747349668,0.9169642857142857,0.6694072457077684,0.9175324675324674,0.6630118318433951,0.8463068181818182,0.39816186831064493,0.4067234612409143,0.9420454545454545,0.6747430886613011,0.685973624870343
BSK_CASM3C_uPAR_down,0.6688218390804598,0.18447879034312922,0.21575848566842284,0.9334590517241379,0.747553782579817,0.9282507183908046,0.7087679299542635,0.85784841954023,0.6380841329494251,0.5149766836915941,0.9307650862068965,0.7643157063581784,0.5698072741706975
BSK_KF3CT_ICAM1_down,0.7024749614791987,0.20691850117873606,0.20499437127349876,0.9847842835130971,0.8492131612461842,0.9845916795069337,0.8028946208212036,0.934947996918336,0.5719075391973705,0.5336694321854384,0.9875770416024654,0.8386847675472646,0.7543882175428425
BSK_KF3CT_IL1a_down,0.71253245220675,0.2550227097487774,0.25501287800046163,0.9482338132326331,0.7645171256048422,0.9598772716544725,0.6883991180972033,0.9321060498780585,0.5866771442552836,0.6307274330487412,0.9640468885217528,0.7393252393222108,0.7099283155994256
BSK_KF3CT_IP10_down,0.728469961527079,0.3237881434166894,0.262781854905277,0.9660402485942586,0.7962733927108819,0.96197099733649,0.7604222780287042,0.9366676531518201,0.6808955089881813,0.6272259778583976,0.9633027522935781,0.8075832766884484,0.7020012141746734
BSK_KF3CT_MCP1_down,0.681695652173913,0.3274849260830095,0.30705181416327254,0.9887826086956522,0.8564105023538207,0.9834782608695651,0.8019015608583031,0.9255217391304347,0.6104261276258164,0.5901187724784477,0.9854782608695652,0.8221038659992501,0.7645023009225951
BSK_KF3CT_MMP9_down,0.7073856209150327,0.2829211174993789,0.26443071927813355,0.9716339869281045,0.8162345388637675,0.963529411764706,0.761137719997666,0.9390849673202614,0.6758991848998507,0.7180313007738812,0.9651633986928104,0.8232793638471402,0.7088352876972805
BSK_KF3CT_SRB_down,0.7739007092198581,0.40725374167824324,0.3771445116444287,0.9938534278959811,0.8782829229710919,0.9908274231678487,0.844224310666752,0.9735224586288417,0.7617394000445605,0.6860069205049057,0.9918676122931441,0.8771551915452579,0.8116506041408674
BSK_KF3CT_TGFb1_down,0.7121390921249311,0.17441481968819167,0.21565458865650805,0.9494925654944536,0.7266039854260751,0.9612933679490205,0.7683809163784475,0.8961529383998111,0.5098968439049824,0.5535658027904572,0.9583038313271969,0.7165166158085243,0.7527778781741019
BSK_KF3CT_TIMP2_down,0.6751883549118571,0.20092551043751308,0.2159900397902258,0.9470411820642236,0.7439485314274241,0.9419208543632507,0.7278646698375881,0.9274010679540634,0.5474103406221773,0.6747897615111194,0.9618901323970448,0.7428888618254661,0.8261583457103212
BSK_KF3CT_uPA_down,0.7467248908296944,0.237981064434856,0.37187242809923676,0.9521363130405001,0.8124181617359633,0.9517938179638668,0.7495847959896469,0.9239660929874132,0.6295396838510251,0.6462375826660136,0.970716670947855,0.8516822595991155,0.7329912794880123
BSK_LPS_CD40_down,0.7060118647177542,0.2734408281768819,0.2659777424163593,0.9527857623386948,0.809456958171029,0.943183903125191,0.7946785110509083,0.9252033514769739,0.6990134734314198,0.6977756880482722,0.9596966546388599,0.7820690025527864,0.7790376479200556
BSK_LPS_Eselectin_down,0.6796969696969696,0.28755191972918276,0.290090394033612,0.970151515151515,0.828411856208965,0.9673484848484849,0.77184667756369,0.9404545454545454,0.5784074945196682,0.664990928685192,0.97,0.7951707562012568,0.7088897284446253
