round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
5,TA1537_S9,0.95,0.8512859550867271,0.8837209302325582,0.7169811320754716,0.9753140122886196,0.7916666666666666,0.7689978373540474
5,TA102,0.8125,0.6136065880591428,0.7142857142857143,0.2564102564102564,0.8680516563728242,0.3773584905660377,0.34874225750927085
5,TA102_S9,0.915032679738562,0.6765510948905109,0.6666666666666666,0.375,0.8800182481751825,0.4800000000000001,0.459217241022759
6,TA100,0.8821621621621621,0.8504360931554578,0.8039215686274509,0.7765151515151515,0.9185118965754367,0.7899807321772638,0.7083273762290012
6,TA100_S9,0.8643678160919541,0.8201851851851851,0.8333333333333334,0.7037037037037037,0.9166172839506174,0.7630522088353413,0.673680224157848
6,TA1535,0.9518072289156626,0.856688573245707,0.7959183673469388,0.7358490566037735,0.9814712741149036,0.7647058823529412,0.7386112565646952
6,TA1535_S9,0.9509594882729212,0.8139675052410902,0.8055555555555556,0.6444444444444445,0.9323375262054509,0.7160493827160493,0.6947182126278437
6,TA97,0.9047619047619048,0.7661992263056093,0.5416666666666666,0.5909090909090909,0.8919245647969052,0.5652173913043478,0.5124658815135698
6,TA97_S9,0.915841584158416,0.8023096663815227,0.8461538461538461,0.6285714285714286,0.9454234388366124,0.7213114754098359,0.6833312456947868
6,TA98,0.901035673187572,0.8615296753503492,0.7941176470588235,0.7864077669902912,0.9422820659256982,0.7902439024390243,0.7255016673404009
6,TA98_S9,0.9075215782983972,0.8685259599438704,0.8410256410256409,0.7884615384615384,0.9476336267381044,0.8138957816377171,0.7531487221568522
6,TA1537,0.9543269230769232,0.8449243723686262,0.925,0.6981132075471698,0.9810281199646552,0.7956989247311829,0.7802274175831418
6,TA1537_S9,0.9525,0.8767059974987765,0.8541666666666666,0.7735849056603774,0.9829264314066662,0.811881188118812,0.7860374752925469
6,TA102,0.8181818181818182,0.6631106120157215,0.6521739130434783,0.38461538461538464,0.8856447688564476,0.4838709677419355,0.4019714112764796
