assay,run,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-PPAR-gamma,18,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9034190321319036,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,19,0.971851851851852,0.971851851851852,0.0,0.0,0.9045511619769048,0.0,-0.004570487485701272
SR-ARE,0,0.8995098039215687,0.8995098039215687,0.7551020408163265,0.4277456647398844,0.8724693795614415,0.5461254612546125,0.5197577437954676
SR-ARE,1,0.8970588235294118,0.8970588235294118,0.7326732673267327,0.4277456647398844,0.8668980272022792,0.5401459854014599,0.5090497462483937
SR-ARE,2,0.9011437908496732,0.9011437908496732,0.7708333333333334,0.4277456647398844,0.8711274151234992,0.5501858736059481,0.5271440394099558
SR-ARE,3,0.9003267973856209,0.9003267973856209,0.7865168539325843,0.4046242774566474,0.8750433113522492,0.5343511450381679,0.5186005191985428
SR-ARE,4,0.9011437908496732,0.9011437908496732,0.7765957446808509,0.4219653179190752,0.8764017753529532,0.5468164794007491,0.5259329782170262
SR-ARE,5,0.8978758169934641,0.8978758169934641,0.7448979591836735,0.4219653179190752,0.8706049289693822,0.5387453874538746,0.5111165295061838
SR-ARE,6,0.8962418300653595,0.8962418300653595,0.7346938775510204,0.4161849710982659,0.8750268117894875,0.5313653136531366,0.5024753152168999
SR-ARE,7,0.9019607843137256,0.9019607843137256,0.7789473684210526,0.4277456647398844,0.8741358354003619,0.5522388059701493,0.5309153185120199
SR-ARE,8,0.8986928104575164,0.8986928104575164,0.7578947368421053,0.4161849710982659,0.8706819269289363,0.5373134328358211,0.513385467286417
SR-ARE,9,0.9003267973856209,0.9003267973856209,0.7575757575757576,0.4335260115606937,0.8711934133745455,0.5514705882352942,0.5247414021508242
SR-ARE,10,0.8986928104575164,0.8986928104575164,0.7578947368421053,0.4161849710982659,0.8709734192043911,0.5373134328358211,0.513385467286417
SR-ARE,11,0.9019607843137256,0.9019607843137256,0.7731958762886598,0.4335260115606937,0.8732393591569823,0.5555555555555555,0.5321070781419395
SR-ARE,12,0.8986928104575164,0.8986928104575164,0.7634408602150538,0.4104046242774567,0.8719083944275476,0.5338345864661654,0.5120685144175608
SR-ARE,13,0.8978758169934641,0.8978758169934641,0.74,0.4277456647398844,0.8737783448738609,0.5421245421245421,0.5125711859488166
SR-ARE,14,0.8962418300653595,0.8962418300653595,0.7446808510638298,0.4046242774566474,0.8735418511409447,0.5243445692883896,0.4995104047321046
SR-ARE,15,0.9019607843137256,0.9019607843137256,0.7731958762886598,0.4335260115606937,0.8752688053766574,0.5555555555555555,0.5321070781419395
SR-ARE,16,0.8986928104575164,0.8986928104575164,0.7578947368421053,0.4161849710982659,0.870098942378027,0.5373134328358211,0.513385467286417
SR-ARE,17,0.8978758169934641,0.8978758169934641,0.74,0.4277456647398844,0.8716004025893314,0.5421245421245421,0.5125711859488166
SR-ARE,18,0.9011437908496732,0.9011437908496732,0.76,0.4393063583815029,0.8719248939903091,0.5567765567765568,0.5296951318956846
SR-ARE,19,0.8970588235294118,0.8970588235294118,0.7422680412371134,0.4161849710982659,0.8692244655516628,0.5333333333333333,0.5060617137550881
SR-ATAD5,0,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8917985644091208,0.08571428571428573,0.13169357927558947
SR-ATAD5,1,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8932024545433961,0.08571428571428573,0.13169357927558947
SR-ATAD5,2,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8880737268754387,0.08571428571428573,0.13169357927558947
SR-ATAD5,3,0.955631399317406,0.955631399317406,0.3333333333333333,0.031746031746031744,0.9004709824966601,0.05797101449275361,0.0917768436126562
SR-ATAD5,4,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8966329280166655,0.08571428571428573,0.13169357927558947
SR-ATAD5,5,0.9569965870307168,0.9569965870307168,0.5,0.06349206349206349,0.8995992120100537,0.11267605633802814,0.16692505093194898
SR-ATAD5,6,0.9569965870307168,0.9569965870307168,0.5,0.06349206349206349,0.8980707832348346,0.11267605633802814,0.16692505093194898
SR-ATAD5,7,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.896429137513303,0.08571428571428573,0.13169357927558947
SR-ATAD5,8,0.955631399317406,0.955631399317406,0.3333333333333333,0.031746031746031744,0.8947761700971402,0.05797101449275361,0.0917768436126562
SR-ATAD5,9,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8996105337046849,0.08571428571428573,0.13169357927558947
