target_assay,auxilliary_assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-PPAR-gamma,NR-Aromatase,19,0.9674074074074074,0.6549268232436549,0.3870967741935484,0.32432432432432434,0.7610588501677612,0.3529411764705882,0.3377431828983429
SR-ARE,NR-AR,0,0.8472222222222222,0.7251255341733444,0.46601941747572817,0.5549132947976878,0.8181968177843287,0.5065963060686015,0.4192486399018823
SR-ARE,NR-AR,1,0.8382352941176471,0.72230685886824,0.4429223744292237,0.5606936416184971,0.8233501812201975,0.49489795918367346,0.40411240226596157
SR-ARE,NR-AR,2,0.8496732026143791,0.7337960544045583,0.47368421052631576,0.5722543352601156,0.8211557393729066,0.518324607329843,0.4328978398481252
SR-ARE,NR-AR,3,0.8455882352941176,0.7338318034572084,0.46296296296296297,0.5780346820809249,0.8188787997118077,0.5141388174807199,0.42736686088772546
SR-ARE,NR-AR,4,0.8504901960784313,0.7342717917975173,0.47596153846153844,0.5722543352601156,0.8257151185493584,0.5196850393700787,0.4346061653870212
SR-ARE,NR-AR,5,0.8537581699346405,0.7337603053519082,0.48514851485148514,0.5664739884393064,0.8170583479537792,0.5226666666666667,0.4387569799751751
SR-ARE,NR-AR,6,0.8431372549019608,0.7179179751736579,0.45410628019323673,0.5433526011560693,0.815589886867998,0.49473684210526314,0.40504363413347816
SR-ARE,NR-AR,7,0.8496732026143791,0.7386249264394493,0.47417840375586856,0.5838150289017341,0.8189777970883771,0.5233160621761659,0.4385355781969215
SR-ARE,NR-AR,8,0.8496732026143791,0.7386249264394493,0.47417840375586856,0.5838150289017341,0.8146824109161107,0.5233160621761659,0.4385355781969215
SR-ARE,NR-AR,9,0.8406862745098039,0.7213196350296717,0.4485981308411215,0.5549132947976878,0.8239221660625994,0.4961240310077519,0.4059819984337517
SR-ARE,NR-AR,10,0.8472222222222222,0.732368842225681,0.4669811320754717,0.5722543352601156,0.8226736991469726,0.5142857142857143,0.4278328352232059
SR-ARE,NR-AR,11,0.8464052287581699,0.7246497967803853,0.463768115942029,0.5549132947976878,0.8183343141406754,0.5052631578947367,0.41755605531284284
SR-ARE,NR-AR,12,0.8382352941176471,0.7198924228507944,0.4423963133640553,0.5549132947976878,0.81574938264136,0.4923076923076923,0.4011622583827739
SR-ARE,NR-AR,13,0.8439542483660131,0.7280514566363991,0.45794392523364486,0.5664739884393064,0.8171628451846026,0.5064599483204135,0.4183306469783433
SR-ARE,NR-AR,14,0.8464052287581699,0.731893104832722,0.4647887323943662,0.5722543352601156,0.8185598081650837,0.5129533678756477,0.42616409913698416
SR-ARE,NR-AR,15,0.8504901960784313,0.7246140477277352,0.475,0.5491329479768786,0.8193187880521166,0.5093833780160858,0.42327863046440967
SR-ARE,NR-AR,16,0.8480392156862745,0.73284457961864,0.46919431279620855,0.5722543352601156,0.8296365146323622,0.515625,0.42951129328945986
SR-ARE,NR-AR,17,0.8455882352941176,0.7290029314223173,0.46226415094339623,0.5664739884393064,0.8192307903840548,0.5090909090909091,0.42163558800056444
SR-ARE,NR-AR,18,0.8537581699346405,0.7385891773867992,0.4854368932038835,0.5780346820809249,0.8195497819307789,0.5277044854881267,0.444321824630092
SR-ARE,NR-AR,19,0.8472222222222222,0.7275399701907899,0.46634615384615385,0.5606936416184971,0.8173498402292341,0.5091863517060368,0.4221177170248812
SR-ARE,NR-AR-LBD,0,0.8439542483660131,0.7280514566363991,0.45794392523364486,0.5664739884393064,0.8157768819126294,0.5064599483204135,0.4183306469783433
SR-ARE,NR-AR-LBD,1,0.8455882352941176,0.7241740593874262,0.46153846153846156,0.5549132947976878,0.8271505805096164,0.5039370078740157,0.41587349284381125
SR-ARE,NR-AR-LBD,2,0.8455882352941176,0.7314173674397628,0.46261682242990654,0.5722543352601156,0.8316989599775606,0.5116279069767441,0.4245049712506392
SR-ARE,NR-AR-LBD,3,0.8545751633986928,0.7390649147797583,0.4878048780487805,0.5780346820809249,0.8181968177843287,0.5291005291005291,0.4460732972272939
SR-ARE,NR-AR-LBD,4,0.8464052287581699,0.731893104832722,0.4647887323943662,0.5722543352601156,0.8326724341804943,0.5129533678756477,0.42616409913698416
SR-ARE,NR-AR-LBD,5,0.8455882352941176,0.7314173674397628,0.46261682242990654,0.5722543352601156,0.8209192456399905,0.5116279069767441,0.4245049712506392
