,XGB_AUC,XGB_MCC,XGB_sparse_AUC,XGB_sparse_MCC,XGB-FN_AUC,XGB-FN_MCC,XGB-FN_sparse_AUC,XGB-FN_sparse_MCC,Macau_AUC,Macau_MCC,Macau_sparse_AUC,Macau_sparse_MCC
BSK_LPS_VCAM1_down,0.7133481179573244,0.27780246023014277,0.7189822584512108,0.31072327501607083,0.9786621913210262,0.8153919923279789,0.9826780148645409,0.8392737592303886,0.9838168304962839,0.8304535734626886,0.9834572045073124,0.8392737592303886
BSK_SAg_CD38_down,0.6956065691680652,0.2875573338782667,0.6782845840326062,0.22306098771628313,0.9820786382162551,0.7695746303960311,0.9720690481898825,0.7863064725407243,0.9812395109086549,0.8128080442555433,0.9829177655238552,0.8296865748878479
BSK_SAg_CD40_down,0.720360824742268,0.2709996095976086,0.7015403979860944,0.22550179936686768,0.9691920402781109,0.7684693431159454,0.967573723327739,0.7704604631664175,0.9762047470630544,0.7909226364335714,0.9756653080795972,0.8091082083240422
BSK_SAg_CD69_down,0.7372630518294603,0.3332157739191419,0.7312173310661881,0.2960502925591699,0.9698343724415895,0.8076356937239997,0.967945084703067,0.7883997732854714,0.967693179671264,0.7980232521055951,0.9673782983815102,0.8046583723830145
BSK_SAg_Eselectin_down,0.6961080672586435,0.37666537212216444,0.6713583978839976,0.23604646605734433,0.9443919642294856,0.7644046770922015,0.9418099376535046,0.7362538170087729,0.9313558788336797,0.7264300637396706,0.9397317211411298,0.7272041366236491
BSK_SAg_IL8_down,0.7285623767952689,0.16629420164149827,0.7049070684314278,0.14832681764415215,0.9890171782596451,0.8811038808511015,0.9901436215150662,0.910642613769727,0.9830329484652212,0.8519680592792747,0.9867642917488031,0.8914562374566843
BSK_SAg_MCP1_down,0.7156821526171957,0.14730212993184422,0.7096559456239927,0.05399926801488366,0.9760353163758672,0.812689178943486,0.9599887884521057,0.771195675713065,0.9712003363464368,0.7732450863617255,0.9731623572279449,0.7911305713186464
BSK_SAg_MIG_down,0.6992907801418439,0.06955156446332597,0.6833096926713949,0.054499880851156035,0.980047281323877,0.8069470450831374,0.9798581560283688,0.7481369578840403,0.983451536643026,0.8089702238955162,0.9829787234042553,0.8264096204296343
BSK_SAg_PBMCCytotoxicity_down,0.6537561261063565,0.20064831859615037,0.6628995684295222,0.1175211920694482,0.9505522639163193,0.725899594118409,0.9447736083680784,0.6894280973376592,0.9613780996269475,0.7760036757944524,0.9588910833150465,0.7763606228150152
BSK_SAg_PBMCCytotoxicity_up,0.5887486573576799,-0.01373476072383882,0.5962674543501612,0.0,0.7819548872180452,0.13529184177106476,0.7937701396348014,-0.019458788576341684,0.719656283566058,0.2609604537529376,0.7051557465091299,0.2609604537529376
BSK_SAg_Proliferation_down,0.6585026737967915,0.19968076595771794,0.637139037433155,0.14330188380805975,0.949197860962567,0.7510790926196872,0.9314438502673797,0.7130823223948088,0.9649732620320856,0.7817393003181472,0.9572192513368986,0.7895792475371111
BSK_SAg_SRB_down,0.6857941909832199,0.1696353772498218,0.6811442819597008,0.09048692325714534,0.9731787856324551,0.8275708138086052,0.9592290585618978,0.7568108396325381,0.9743244153918728,0.776241047800504,0.9763461149673158,0.7862823605763064
BSK_hDFCGF_CollagenIII_down,0.7450272892662219,0.33456472007697097,0.7486658580958157,0.32933428470453363,0.9565191024863553,0.8019095846208805,0.9587628865979381,0.7473711811757583,0.9543359611885992,0.7852986428947519,0.95961188599151,0.8075928384022717
BSK_hDFCGF_EGFR_down,0.6458963500705788,0.14574072178304742,0.6657592256503327,0.14574072178304742,0.9352692075015123,0.32652148857620966,0.9328493647912885,0.20685392731791294,0.9219600725952813,0.1118527450912733,0.9181286549707602,0.2542662160292736
BSK_hDFCGF_EGFR_up,0.5754042288557214,0.0,0.5511504975124378,0.0,0.8557213930348258,0.0,0.8597636815920398,0.0,0.8600746268656716,0.0,0.8765547263681592,0.0
BSK_hDFCGF_IL8_down,0.7211656100544989,0.30108905896267557,0.7242798353909464,0.2647505483741034,0.9812034256478701,0.744845981580768,0.977977977977978,0.7516725581850187,0.9826493159826493,0.8481696158562175,0.9837615393170949,0.8227940778872954
BSK_hDFCGF_IP10_down,0.699748743718593,0.25616667735784776,0.7074748743718593,0.26500599094023913,0.9457286432160804,0.7335980775526427,0.9340452261306532,0.6881562114282078,0.9460427135678392,0.7852696732268177,0.9479899497487437,0.7299472824823433
BSK_hDFCGF_MCSF_down,0.6869974874371858,0.316562332772541,0.6883165829145729,0.3020652569865394,0.9687814070351759,0.8435717426197138,0.96143216080402,0.8105465979533516,0.9717964824120604,0.8105465979533516,0.9724874371859297,0.834163017764562
BSK_hDFCGF_MIG_down,0.6545511761466446,0.14136712509119945,0.6363779403666115,0.19484593403485395,0.9874124773817954,0.8479911275169111,0.979309259696326,0.8262417901802128,0.9886712296436158,0.8544414251928933,0.9859177090708835,0.8559284341483258
BSK_hDFCGF_MMP1_down,0.7832862402602963,0.37212898369265246,0.7733110711533522,0.2969175310345602,0.9895539001626852,0.8410885672532838,0.9854439592430859,0.8146505095763097,0.9750834831749293,0.7811201429395043,0.9758540970973542,0.789677645258227
BSK_hDFCGF_MMP1_up,0.6756840796019901,0.2829271809586507,0.6473880597014925,0.19144522975026063,0.8249378109452736,0.14925582674798782,0.7475124378109453,0.12312476884389469,0.8728233830845771,-0.01266838123695451,0.826181592039801,0.2829271809586507
BSK_hDFCGF_PAI1_down,0.7838270104279957,0.35986374603287324,0.7750623760475978,0.3313493973674186,0.9426140362100953,0.7157769178175826,0.9467724393832767,0.7554925489987048,0.9428699379438297,0.7527202426081675,0.947476169151046,0.7330520512750845
BSK_hDFCGF_Proliferation_down,0.6950352770284292,0.26870250747726554,0.6789531023033823,0.2777477801154932,0.9047520232413364,0.6869811978095309,0.8933388669848517,0.6502221539975412,0.9223905374559037,0.7085270861451977,0.922909317285744,0.6942024597698119
BSK_hDFCGF_SRB_down,0.739185474537037,0.24713316307304156,0.7374493634259259,0.20545871844137517,0.9796730324074074,0.7728525967890878,0.9783709490740741,0.7974537037037037,0.9837239583333334,0.8472944423455968,0.9830729166666666,0.795368687786796
BSK_hDFCGF_TIMP1_down,0.7338478407557355,0.30705149598327985,0.7509699730094467,0.17101602307929512,0.9725877192982456,0.7502230441000997,0.9719973009446694,0.8084515142220067,0.9762989203778678,0.7402159244264508,0.9764676113360324,0.7402159244264508
BSK_hDFCGF_VCAM1_down,0.6384810126582279,0.23849988293362528,0.6229746835443037,0.21170345738506544,0.9633544303797469,0.8139078856369942,0.9541772151898734,0.8329189489824762,0.9730379746835442,0.7704430379746835,0.9718987341772152,0.7961810862542682
CEETOX_H295R_11DCORT_dn,0.589406779661017,0.09446894041981058,0.589406779661017,0.09446894041981058,0.9419491525423729,0.7046030034236093,0.9381355932203389,0.726389555390165,0.8635593220338984,0.5536666861335803,0.8703389830508474,0.6000054323960942
CEETOX_H295R_ANDR_dn,0.6647776809067132,0.2952692976787463,0.6647776809067132,0.2952692976787463,0.8836094158674804,0.6038091500374234,0.8761987794245858,0.5579326298120167,0.8836094158674804,0.648921200659819,0.8971229293809939,0.4878687123866657
CEETOX_H295R_CORTISOL_dn,0.6805555555555556,0.26242441010441725,0.6805555555555556,0.26242441010441725,0.7489711934156379,0.2537081317024624,0.7515432098765431,0.30455072082086987,0.7772633744855968,0.2993668062464726,0.8353909465020576,0.3827022647356085
CEETOX_H295R_DOC_dn,0.750534188034188,0.24196089525927034,0.750534188034188,0.24196089525927034,0.7702991452991453,0.43071846332474467,0.7686965811965811,0.44363877332681695,0.7489316239316239,0.3285670479022121,0.7457264957264956,0.2321611476195271
CEETOX_H295R_DOC_up,0.4072289156626506,-0.043163903825611624,0.4072289156626506,-0.043163903825611624,0.8176706827309237,0.24607979302739688,0.7871485943775101,0.13908286320758118,0.6385542168674699,0.0,0.6738955823293172,0.0
CEETOX_H295R_ESTRADIOL_up,0.6468253968253969,-0.006660748630287956,0.6468253968253969,-0.006660748630287956,0.7809523809523808,-0.006660748630287956,0.7722222222222223,0.10324160376946331,0.8111111111111111,0.13956064026875148,0.7738095238095238,0.34250843796202735
CEETOX_H295R_ESTRONE_up,0.6495798319327731,0.2613900328140699,0.6495798319327731,0.2613900328140699,0.777310924369748,0.35719291301477546,0.8151260504201681,0.3177190239051803,0.746218487394958,-0.05827518832477032,0.8226890756302521,0.26647402004950604
CEETOX_H295R_OHPREG_up,0.7407407407407407,0.3549840117794217,0.7407407407407407,0.3549840117794217,0.8103254769921439,0.4982092549276938,0.8552188552188552,0.5810754390043005,0.8653198653198653,0.17479255693491463,0.8327721661054995,0.41426457887696727
CEETOX_H295R_OHPROG_dn,0.6661835748792271,0.2618022989527433,0.6661835748792271,0.2618022989527433,0.888888888888889,0.6107703467028442,0.8985507246376812,0.5501778368617851,0.7990338164251208,0.2925906145701769,0.8024154589371981,0.39631454350213335
CEETOX_H295R_OHPROG_up,0.7655555555555554,0.3228369312989552,0.7655555555555554,0.3228369312989552,0.8861111111111112,0.628970902033151,0.8761111111111112,0.5959382560830367,0.7494444444444444,0.175,0.7661111111111111,0.23106035767497826
CEETOX_H295R_PROG_up,0.734903381642512,0.4325348539725385,0.734903381642512,0.4325348539725385,0.907608695652174,0.6153791331518389,0.8713768115942029,0.6763272262116057,0.7566425120772946,0.4837474836182373,0.78743961352657,0.4688362536729877
CEETOX_H295R_TESTO_dn,0.5553319919517103,0.21171479826002618,0.5553319919517103,0.21171479826002618,0.9094567404426558,0.6729821168333263,0.9124748490945673,0.6306964781857597,0.8219315895372235,0.28708776031832167,0.8556338028169015,0.3543422269131664
CLD_CYP1A1_24hr,0.8382352941176471,0.5735294117647058,0.8382352941176471,0.5735294117647058,0.8884803921568627,0.6825209291853219,0.9215686274509803,0.7510097844693087,0.9142156862745099,0.6786090856103761,0.9191176470588235,0.6446078431372549
CLD_CYP1A1_48hr,0.7108585858585859,0.17629529511598171,0.7108585858585859,0.17629529511598171,0.8585858585858586,0.5508894960085645,0.8484848484848485,0.47153204805450116,0.875,0.47153204805450116,0.8648989898989898,0.47153204805450116
CLD_CYP1A1_6hr,0.6923076923076923,0.20880482776855544,0.6923076923076923,0.20880482776855544,0.8923076923076924,0.6512381921652878,0.8884615384615384,0.6512381921652878,0.8282051282051281,0.4387388935277386,0.8397435897435896,0.4387388935277386
CLD_CYP1A2_24hr,0.8648018648018648,0.4805031188115172,0.8648018648018648,0.4805031188115172,0.9289044289044289,0.6205015583664778,0.9428904428904429,0.7244223300587249,0.9324009324009324,0.7604999979214384,0.951048951048951,0.868721908712883
CLD_CYP1A2_48hr,0.7073732718894009,0.3527551013967038,0.7073732718894009,0.3527551013967038,0.8283410138248848,0.45622119815668205,0.814516129032258,0.4333792320650595,0.8559907834101381,0.49013167553799436,0.8490783410138248,0.559263891583435
CLD_CYP1A2_6hr,0.7324929971988795,0.4223243634576189,0.7324929971988795,0.4223243634576189,0.8011204481792717,0.4880043950815175,0.7773109243697479,0.4880043950815175,0.8207282913165267,0.6082731503531377,0.8403361344537815,0.4744189150052294
CLD_CYP2B6_24hr,0.8464705882352941,0.4728288476344844,0.8464705882352941,0.4728288476344844,0.9211764705882353,0.7562262566590136,0.9458823529411764,0.7211585276842528,0.8764705882352942,0.6864025490801688,0.8882352941176471,0.6864025490801688
CLD_CYP2B6_48hr,0.7997685185185186,0.48770166057530473,0.7997685185185186,0.48770166057530473,0.9305555555555556,0.7981593341498341,0.9467592592592593,0.7621267437763283,0.9224537037037037,0.6097597989635037,0.951388888888889,0.7367225189837839
CLD_CYP2B6_6hr,0.892512077294686,0.5335151294331263,0.892512077294686,0.5335151294331263,0.9685990338164252,0.8209799023696966,0.964975845410628,0.8928460956038393,0.9589371980676329,0.7490900380120727,0.9637681159420289,0.8225058390797011
CLD_CYP3A4_24hr,0.7850931677018634,0.48933075827847367,0.7850931677018634,0.48933075827847367,0.8683229813664597,0.6360035437056131,0.8608695652173913,0.5983304657056716,0.8894409937888199,0.5227799028052701,0.8869565217391304,0.5227799028052701
CLD_CYP3A4_48hr,0.7863354037267081,0.4066210175743128,0.7863354037267081,0.4066210175743128,0.9006211180124224,0.7118012422360248,0.8894409937888199,0.6737856303945685,0.9391304347826087,0.7826763291327525,0.9341614906832298,0.7466345982310091
CLD_UGT1A1_24hr,0.6204081632653061,-0.02604617494803484,0.6204081632653061,-0.02604617494803484,0.7816326530612245,0.5622113771999472,0.7489795918367347,0.5183673469387755,0.7591836734693878,0.1869515157375931,0.7816326530612245,0.1869515157375931
CLD_UGT1A1_48hr,0.7023411371237459,0.18196254530253358,0.7023411371237459,0.18196254530253358,0.794314381270903,0.22939825634660863,0.7474916387959867,0.26723495090435206,0.8896321070234114,0.12638947859392052,0.8862876254180602,0.12638947859392052
NCCT_HEK293T_CellTiterGLO,0.7782805429864253,0.40135587684635876,0.7782805429864253,0.40135587684635876,0.83710407239819,0.423193251008731,0.8152337858220212,0.533133134722743,0.8416289592760181,0.5071495238621256,0.8325791855203619,0.43137254901960786
NCCT_QuantiLum_inhib_2_dn,0.5443469785575048,0.24232045389840395,0.5443469785575048,0.24232045389840395,0.6686159844054581,0.18683779913787818,0.6949317738791423,0.21766775276927186,0.615009746588694,0.12686920447123276,0.6871345029239766,0.15739844889081248
NCCT_QuantiLum_inhib_dn,0.6139705882352942,0.22725037001260012,0.6139705882352942,0.22725037001260012,0.6890756302521007,0.07727101252333977,0.6869747899159665,0.25928148942086576,0.6617647058823529,0.25928148942086576,0.676470588235294,0.2949816615863924
NCCT_TPO_AUR_dn,0.6705128205128206,0.015534712747612346,0.6705128205128206,0.015534712747612346,0.7294871794871794,-0.07812353285007358,0.7410256410256411,0.2643789229424594,0.6307692307692307,0.0,0.7064102564102563,0.0
NHEERL_ZF_144hpf_TERATOSCORE_up,0.8290273556231004,0.4755366526122907,0.8290273556231004,0.4755366526122907,0.9485815602836879,0.7022683576163173,0.9313576494427558,0.7211787463552493,0.9561803444782169,0.7533182999937559,0.9518743667679838,0.7715304626738486
NVS_ADME_hCYP19A1,0.5672268907563025,0.19538794727709236,0.5672268907563025,0.19538794727709236,0.6050420168067226,0.08199200616907877,0.6365546218487396,0.2788995520575487,0.6281512605042016,0.20498001542269695,0.5819327731092437,0.17323973216880928
NVS_ADME_hCYP1A1,0.7108843537414966,0.3931785497463924,0.7108843537414966,0.3931785497463924,0.6564625850340137,0.07537783614444091,0.7040816326530612,0.12909944487358058,0.7346938775510203,0.25,0.6870748299319728,0.25819888974716115
NVS_ADME_hCYP2C19,0.7149425287356321,0.4070801956792859,0.7149425287356321,0.4070801956792859,0.6183908045977011,0.23629367680234412,0.5977011494252873,0.2949585519108997,0.7149425287356321,0.06467005683607961,0.7241379310344828,0.17550289465889113
NVS_ADME_hCYP3A4,0.825,0.48527094672759025,0.825,0.48527094672759025,0.7375,0.48527094672759025,0.7666666666666667,0.43652669512362646,0.7166666666666667,0.36121113610807304,0.7333333333333334,0.36121113610807304
NVS_ENZ_hAChE,0.532967032967033,0.10482848367219182,0.532967032967033,0.10482848367219182,0.510989010989011,-0.18232322463624387,0.5439560439560439,-0.033149677206589796,0.6098901098901099,0.10482848367219182,0.6208791208791209,0.18192392764355278
NVS_ENZ_hBACE,0.45588235294117646,0.029411764705882353,0.45588235294117646,0.029411764705882353,0.5036764705882353,0.029411764705882353,0.5367647058823529,-0.029411764705882353,0.7279411764705882,0.33210558207753577,0.6360294117647058,0.14896350576708434
NVS_ENZ_hES,0.7208333333333334,0.28870545602072445,0.7208333333333334,0.28870545602072445,0.6958333333333334,0.36121113610807304,0.6875,0.22364661023097637,0.625,0.09139076937674137,0.65,0.09139076937674137
NVS_ENZ_hElastase,0.6166666666666667,0.26666666666666666,0.6166666666666667,0.26666666666666666,0.6666666666666666,0.20254787341673333,0.6,0.20254787341673333,0.7999999999999999,0.5477225575051661,0.8166666666666668,0.7302967433402214
NVS_ENZ_hPDE4A1,0.7864583333333333,0.28867513459481287,0.7864583333333333,0.28867513459481287,0.6979166666666667,0.25819888974716115,0.6927083333333334,0.28867513459481287,0.75,0.3333333333333333,0.7447916666666666,0.2708333333333333
NVS_ENZ_hPDE5,0.4090909090909091,0.10192943828752511,0.4090909090909091,0.10192943828752511,0.5,-0.050964719143762556,0.47402597402597396,-0.050964719143762556,0.41233766233766234,0.12182898077463453,0.4318181818181818,0.00915353377452523
NVS_ENZ_oCOX1,0.44318181818181823,-0.042797648953895366,0.44318181818181823,-0.042797648953895366,0.5454545454545454,-0.011562432251572007,0.6022727272727273,0.053300179088902604,0.5454545454545454,-0.04469901562676742,0.5170454545454546,-0.10616016211357263
NVS_ENZ_rMAOBC,0.6038961038961039,0.18831168831168832,0.6038961038961039,0.18831168831168832,0.4805194805194805,-0.025974025974025976,0.45454545454545453,-0.025974025974025976,0.5584415584415584,0.045162230233094555,0.5714285714285714,0.13636363636363635
NVS_ENZ_rMAOBP,0.48,0.0,0.48,0.0,0.5133333333333333,-0.03500700210070025,0.44,-0.16666666666666666,0.6066666666666667,0.3333333333333333,0.6666666666666667,0.40824829046386296
NVS_GPCR_g5HT4,0.7000000000000001,0.3333333333333333,0.7000000000000001,0.3333333333333333,0.8466666666666667,0.6651330399133047,0.88,0.6651330399133047,0.8666666666666667,0.6123724356957945,0.8533333333333333,0.4970674233862172
NVS_GPCR_gOpiateK,0.5775401069518717,0.1387491870188641,0.5775401069518717,0.1387491870188641,0.7754010695187166,0.3858604196329899,0.6524064171122994,0.1387491870188641,0.8128342245989304,0.4687501237868722,0.8716577540106951,0.5424414594840582
NVS_GPCR_h5HT5A,0.5746606334841629,0.15374072439330316,0.5746606334841629,0.15374072439330316,0.7013574660633484,0.3844645254667628,0.7149321266968326,0.4550466375675794,0.7058823529411765,0.26068008117002456,0.7194570135746607,0.4708709557974187
NVS_GPCR_hDRD2s,0.7076923076923077,0.4643716460347527,0.7076923076923077,0.4643716460347527,0.5923076923076923,-0.008287419301647449,0.6615384615384615,0.09607689228305229,0.7307692307692308,0.5649019553110248,0.7538461538461539,0.46923076923076923
NVS_GPCR_hNK2,0.596078431372549,0.37056498639919355,0.596078431372549,0.37056498639919355,0.7529411764705882,0.5601675975251952,0.7215686274509804,0.43393264597022163,0.7647058823529411,0.5058823529411764,0.7647058823529412,0.43393264597022163
NVS_GPCR_hOpiate_mu,0.7492063492063492,0.4420410222697726,0.7492063492063492,0.4420410222697726,0.8476190476190476,0.6625413488689132,0.892063492063492,0.5530100413375021,0.7333333333333334,0.4203381797788984,0.7523809523809524,0.41791069697885297
NVS_GPCR_rOpiate_NonSelective,0.8181818181818181,0.5136098017959848,0.8181818181818181,0.5136098017959848,0.8531468531468531,0.57953786404698,0.8111888111888113,0.4965034965034965,0.9440559440559441,0.7491587023046328,0.9020979020979021,0.6693419514856722
NVS_GPCR_rOpiate_NonSelectiveNa,0.75,0.3939393939393939,0.75,0.3939393939393939,0.8712121212121212,0.4807501753725433,0.8484848484848485,0.6515151515151515,0.6060606060606061,0.31252705510589024,0.6363636363636364,0.21452908258025827
NVS_MP_hPBR,0.7343470483005365,0.4948008774858962,0.7343470483005365,0.4948008774858962,0.8228980322003577,0.4996197122685401,0.8264758497316637,0.39104104221325214,0.7933810375670841,0.40939129933760066,0.8094812164579607,0.41830540679210254
NVS_MP_rPBR,0.6946410515672397,0.278862153689847,0.6946410515672397,0.278862153689847,0.846309403437816,0.5897779094824858,0.8614762386248735,0.5508748442562776,0.6845298281092013,0.26612157805035425,0.7795753286147624,0.40891852237005655
NVS_NR_bER,0.6929545454545455,0.2686575001799061,0.6929545454545455,0.2686575001799061,0.7495454545454545,0.4092801777873182,0.7456818181818182,0.39042606113547185,0.8836363636363636,0.4286662277909059,0.8663636363636363,0.3070083585692822
NVS_NR_bPR,0.8151515151515152,0.5515151515151515,0.8151515151515152,0.5515151515151515,0.8515151515151516,0.4393939393939394,0.8303030303030303,0.6636363636363637,0.8272727272727272,0.4862659205152521,0.8212121212121213,0.3147654866361806
NVS_NR_cAR,0.717948717948718,0.3967997570132399,0.717948717948718,0.3967997570132399,0.8076923076923077,0.39267773580355203,0.7320512820512821,0.4387388935277386,0.8358974358974359,0.6105569693155691,0.8384615384615385,0.5263914057884229
NVS_NR_hAR,0.7588932806324111,0.380198765217406,0.7588932806324111,0.380198765217406,0.9011857707509883,0.6897233201581028,0.9169960474308301,0.6007905138339921,0.8142292490118578,0.5118577075098815,0.849802371541502,0.6007905138339921
NVS_NR_hCAR_Antagonist,0.5785256410256411,0.04131681440686499,0.5785256410256411,0.04131681440686499,0.7644230769230769,0.3032387167852507,0.6538461538461537,0.11322770341445958,0.8108974358974359,0.3268602252303067,0.8125,0.36091548029770143
NVS_NR_hER,0.7085326953748007,0.33337952204902843,0.7085326953748007,0.33337952204902843,0.7793726741095163,0.4711382668459508,0.7704678362573099,0.4033745883855951,0.803163211057948,0.5001124985951912,0.7927963849016479,0.44937908804317117
NVS_NR_hFXR_Antagonist,0.475,0.26967994498529685,0.475,0.26967994498529685,0.6545454545454545,0.07150969419341942,0.6568181818181819,0.07150969419341942,0.7045454545454546,0.1396556857959573,0.6681818181818182,0.1396556857959573
NVS_NR_hGR,0.6442687747035574,0.24253155183822386,0.6442687747035574,0.24253155183822386,0.8468379446640316,0.5279486498130455,0.8280632411067195,0.4601851257948959,0.8616600790513834,0.5214948818495715,0.874505928853755,0.5279486498130455
NVS_NR_hPPARa,0.5677966101694915,0.34454647530028676,0.5677966101694915,0.34454647530028676,0.5447941888619855,0.10759414512999618,0.5605326876513317,0.188494179738651,0.639225181598063,0.28116210506806705,0.6585956416464891,0.2497086968824739
NVS_NR_hPPARg,0.5221216691804926,-0.008326666012634624,0.5221216691804926,-0.008326666012634624,0.6241830065359478,0.33359060195704293,0.5982905982905983,0.1933298572250888,0.6925590749120161,0.26610524462694535,0.6385118149824033,0.22641319285474623
NVS_NR_hPR,0.8544891640866873,0.5621809954278311,0.8544891640866873,0.5621809954278311,0.826625386996904,0.5539662642202157,0.8312693498452013,0.5992871822748967,0.8761609907120743,0.7388664511337208,0.8606811145510836,0.6026898243984159
NVS_NR_hPXR,0.40204942736588306,-0.09067151284472044,0.40204942736588306,-0.09067151284472044,0.6353224834237492,0.21966689613035442,0.5786618444846292,0.02004615931080879,0.7956600361663653,0.24344834914228403,0.8059071729957806,0.18101614486488557
NVS_NR_hTRa_Antagonist,0.6705882352941176,0.3572041737052757,0.6705882352941176,0.3572041737052757,0.6970588235294117,0.4166305453899284,0.7029411764705883,0.3572041737052757,0.7794117647058824,0.2836194296419005,0.75,0.2836194296419005
NVS_NR_mERa,0.6611955420466058,0.3016268988403086,0.6611955420466058,0.3016268988403086,0.7414387031408307,0.4142839674350902,0.7128672745694022,0.37124147731196394,0.6660587639311044,0.4425640692718864,0.6865248226950355,0.4230077406575015
NVS_NR_rAR,0.7585185185185186,0.42249858047696504,0.7585185185185186,0.42249858047696504,0.8162962962962963,0.5233793327271588,0.8385185185185186,0.5377777777777778,0.8325925925925927,0.46074074074074073,0.8770370370370371,0.6948148148148148
NVS_TR_gDAT,0.6541666666666667,0.2091650066335189,0.6541666666666667,0.2091650066335189,0.6541666666666666,0.11296201426438299,0.7374999999999999,0.1649915822768611,0.5083333333333333,0.2543527874857913,0.5625,0.09649012813540153
NVS_TR_hNET,0.5818858560794045,-0.009285789825184802,0.5818858560794045,-0.009285789825184802,0.6699751861042184,0.31635851969867795,0.7419354838709677,0.26309737838023606,0.8064516129032258,0.6716721306883673,0.8362282878411911,0.6136108038679581
NVS_TR_rSERT,0.7416666666666667,0.26666666666666666,0.7416666666666667,0.26666666666666666,0.7916666666666667,0.3544587784792833,0.7916666666666667,0.45,0.9249999999999999,0.6333333333333333,0.8333333333333333,0.3651483716701107
OT_AR_ARELUC_AG_1440,0.5691568047337278,0.1485667259923031,0.603673570019724,0.07108020265573839,0.6568047337278106,0.29752436818742756,0.566198224852071,0.24053660398753837,0.7175788954635108,0.26726124191242434,0.6095907297830375,0.0
OT_AR_ARSRC1_0480,0.8295698924731183,0.3115137641372563,0.7891801075268817,0.27894667049441485,0.9405913978494624,0.3115137641372563,0.8915322580645162,0.25211527905452,0.9130376344086021,0.27894667049441485,0.8918010752688171,0.27894667049441485
OT_AR_ARSRC1_0960,0.7177101667923896,0.16573569789163045,0.7332159919537339,0.25126301120476063,0.9102338446064874,0.41319636333656995,0.8793898248260833,0.4358069780026576,0.89288408348001,0.35378850616238,0.9010979800519654,0.36669564919366354
OT_ER_ERaERa_0480,0.8817617866004963,0.44136507475548226,0.8801488833746899,0.3536761917845697,0.9507444168734492,0.6154611201410644,0.945409429280397,0.6333042095370773,0.9532258064516129,0.7462972168757881,0.9554590570719603,0.6349747165535471
OT_ER_ERaERa_1440,0.7323208353108686,0.5209373503070459,0.7427622211675369,0.5209373503070459,0.9514317354848916,0.7261192991179631,0.9439962031324157,0.7569987502835317,0.9490586932447397,0.622133731930573,0.9489004904287297,0.622133731930573
OT_ER_ERaERb_0480,0.8735613937614095,0.5802106050811854,0.8446305262322407,0.45588513558003524,0.9684895626637036,0.7512216013667917,0.9429319787284705,0.7119928656511321,0.9599968251448527,0.7559714764581429,0.9361854115405985,0.7225832655841514
OT_ER_ERaERb_1440,0.7090975453964777,0.4654407394842741,0.7038050917054476,0.4480224755783086,0.9388630349484443,0.7036967665957072,0.8972533990327585,0.6667083568086604,0.9357605620950817,0.6730063841600397,0.9098457888493476,0.6536041197451341
OT_ER_ERbERb_0480,0.8380920669274952,0.461184054357634,0.8282693748439192,0.49898237917101,0.9889286606176642,0.8272700391486318,0.9648713893282278,0.7526206303141246,0.9795221843003413,0.7098844279613785,0.9683676017647549,0.6363018143006742
OT_ER_ERbERb_1440,0.828774167009461,0.547568183838921,0.8145824763471822,0.5178432398929212,0.9749074454956808,0.9012751953928424,0.9693541752365282,0.8214281736120859,0.97110242698478,0.7709691478633689,0.975627313862608,0.8263360516525723
OT_ERa_EREGFP_0120,0.8080476900149032,0.46153700254824775,0.7872329855936413,0.42598147734363473,0.9315449577744659,0.6157667874656653,0.8769001490312965,0.576017302445376,0.898956780923994,0.6356834553712789,0.9033283656234476,0.6067428730365888
OT_ERa_EREGFP_0480,0.677295918367347,0.23544080467400558,0.6566558441558441,0.2834514627248879,0.9475881261595547,0.569113195694866,0.8876391465677179,0.5083834142031715,0.9368042671614101,0.5298997456321993,0.9218460111317255,0.49786832613040555
OT_FXR_FXRSRC1_0480,0.7607222793539412,0.2665696451195136,0.7760268586292419,0.2237981000439715,0.8762325328171314,0.4018388229365746,0.8517935999032121,0.37572653877876916,0.8706067388542738,0.4192465446325641,0.863166172645333,0.34366316506592576
OT_FXR_FXRSRC1_1440,0.6156462585034014,0.10515284713788255,0.5997327502429544,0.12048558907605932,0.7413751214771623,0.07182430061427789,0.6867103984450923,-0.03875794316433185,0.7547376093294461,0.0,0.7433187560738582,0.18085983626508065
OT_NURR1_NURR1RXRa_0480,0.6860219594594594,0.13941469698109332,0.6825591216216217,0.10977514606132176,0.8625844594594594,0.3655401495175606,0.797972972972973,0.3042762683189345,0.8648648648648649,0.1234328258274923,0.8742398648648648,0.13941469698109332
