method,assay,round,bin,MCC
rf,TA100,4,0-1,0.5610261551306124
rf,TA100,4,2-3,0.49437515849613556
rf,TA100,4,>3,0.4380733944954128
rf,TA100,5,0-1,0.5336343551534141
rf,TA100,5,2-3,0.4924813163260038
rf,TA100,5,>3,0.42300961987213964
rf,TA100,6,0-1,0.5533985905294664
rf,TA100,6,2-3,0.49437515849613556
rf,TA100,6,>3,0.4617976272002748
rf,TA100,7,0-1,0.5382948785271997
rf,TA100,7,2-3,0.48563776437412526
rf,TA100,7,>3,0.4289017905118809
rf,TA100,8,0-1,0.5489391275376245
rf,TA100,8,2-3,0.48563776437412526
rf,TA100,8,>3,0.4439930895762648
rf,TA100,9,0-1,0.5458221942869643
rf,TA100,9,2-3,0.49437515849613556
rf,TA100,9,>3,0.45888549099558273
rf,TA100,10,0-1,0.54126100603387
rf,TA100,10,2-3,0.49437515849613556
rf,TA100,10,>3,0.4439930895762648
rf,TA100,11,0-1,0.5610261551306124
rf,TA100,11,2-3,0.48563776437412526
rf,TA100,11,>3,0.45294176331747976
rf,TA100,12,0-1,0.568707018556985
rf,TA100,12,2-3,0.5032235986344398
rf,TA100,12,>3,0.4289017905118809
rf,TA100,13,0-1,0.54126100603387
rf,TA100,13,2-3,0.48563776437412526
rf,TA100,13,>3,0.4439930895762648
rf,TA100,14,0-1,0.5336343551534141
rf,TA100,14,2-3,0.49437515849613556
rf,TA100,14,>3,0.4439930895762648
rf,TA100,15,0-1,0.54126100603387
rf,TA100,15,2-3,0.5032235986344398
rf,TA100,15,>3,0.4322960457337063
rf,TA100,16,0-1,0.5458221942869643
rf,TA100,16,2-3,0.48563776437412526
rf,TA100,16,>3,0.413602574345825
rf,TA100,17,0-1,0.5489391275376245
rf,TA100,17,2-3,0.48563776437412526
rf,TA100,17,>3,0.4322960457337063
rf,TA100,18,0-1,0.5458221942869643
rf,TA100,18,2-3,0.49437515849613556
rf,TA100,18,>3,0.41165032814993274
rf,TA100,19,0-1,0.5489391275376245
rf,TA100,19,2-3,0.49437515849613556
rf,TA100,19,>3,0.47358748090125324
rf,TA100_S9,0,0-1,0.48497701255080405
rf,TA100_S9,0,2-3,0.39319940480130366
rf,TA100_S9,0,>3,0.4743616124792766
rf,TA100_S9,1,0-1,0.47328709839459504
rf,TA100_S9,1,2-3,0.39319940480130366
rf,TA100_S9,1,>3,0.427551815677557
rf,TA100_S9,2,0-1,0.47328709839459504
rf,TA100_S9,2,2-3,0.39319940480130366
rf,TA100_S9,2,>3,0.4408849801782243
rf,TA100_S9,3,0-1,0.44447831849231534
rf,TA100_S9,3,2-3,0.40283292707233737
rf,TA100_S9,3,>3,0.4207629301075771
rf,TA100_S9,4,0-1,0.4765558574103014
rf,TA100_S9,4,2-3,0.4030434127120656
rf,TA100_S9,4,>3,0.48625717501924787
rf,TA100_S9,5,0-1,0.45313172000669527
rf,TA100_S9,5,2-3,0.39319940480130366
rf,TA100_S9,5,>3,0.4542943271399392
rf,TA100_S9,6,0-1,0.45313172000669527
rf,TA100_S9,6,2-3,0.3836646160708591
rf,TA100_S9,6,>3,0.4605906631910367
rf,TA100_S9,7,0-1,0.4359151126719231
rf,TA100_S9,7,2-3,0.39319940480130366
rf,TA100_S9,7,>3,0.44102007813479804
rf,TA100_S9,8,0-1,0.44447831849231534
rf,TA100_S9,8,2-3,0.40283292707233737
rf,TA100_S9,8,>3,0.427551815677557
rf,TA100_S9,9,0-1,0.4647019597351633
rf,TA100_S9,9,2-3,0.39319940480130366
rf,TA100_S9,9,>3,0.44750003187200793
rf,TA100_S9,10,0-1,0.4562071897723665
rf,TA100_S9,10,2-3,0.4030434127120656
rf,TA100_S9,10,>3,0.4542943271399392
rf,TA100_S9,11,0-1,0.4359151126719231
rf,TA100_S9,11,2-3,0.4030434127120656
rf,TA100_S9,11,>3,0.46738359859865497
rf,TA100_S9,12,0-1,0.4562071897723665
rf,TA100_S9,12,2-3,0.39319940480130366
rf,TA100_S9,12,>3,0.44750003187200793
rf,TA100_S9,13,0-1,0.40414518843273806
rf,TA100_S9,13,2-3,0.39319940480130366
rf,TA100_S9,13,>3,0.43422704180060184
rf,TA100_S9,14,0-1,0.4359151126719231
rf,TA100_S9,14,2-3,0.4030434127120656
rf,TA100_S9,14,>3,0.4743616124792766
rf,TA100_S9,15,0-1,0.41566953859003564
rf,TA100_S9,15,2-3,0.39319940480130366
rf,TA100_S9,15,>3,0.43422704180060184
rf,TA100_S9,16,0-1,0.4359151126719231
rf,TA100_S9,16,2-3,0.39319940480130366
rf,TA100_S9,16,>3,0.4542943271399392
rf,TA100_S9,17,0-1,0.44447831849231534
rf,TA100_S9,17,2-3,0.39319940480130366
rf,TA100_S9,17,>3,0.46738359859865497
rf,TA100_S9,18,0-1,0.44447831849231534
rf,TA100_S9,18,2-3,0.39319940480130366
rf,TA100_S9,18,>3,0.44102007813479804
rf,TA100_S9,19,0-1,0.4359151126719231
rf,TA100_S9,19,2-3,0.39319940480130366
rf,TA100_S9,19,>3,0.4207629301075771
rf,TA1535,0,0-1,0.6105909848356158
rf,TA1535,0,2-3,0.33606722016672236
rf,TA1535,0,>3,0.4040131198181833
rf,TA1535,1,0-1,0.6600983619844495
rf,TA1535,1,2-3,0.33606722016672236
rf,TA1535,1,>3,0.4402619969377155
rf,TA1535,2,0-1,0.7119361419224611
rf,TA1535,2,2-3,0.33606722016672236
rf,TA1535,2,>3,0.4402619969377155
rf,TA1535,3,0-1,0.7119361419224611
rf,TA1535,3,2-3,0.33606722016672236
rf,TA1535,3,>3,0.4546341490152606
rf,TA1535,4,0-1,0.6600983619844495
rf,TA1535,4,2-3,0.33606722016672236
rf,TA1535,4,>3,0.4546341490152606
rf,TA1535,5,0-1,0.7119361419224611
rf,TA1535,5,2-3,0.33606722016672236
rf,TA1535,5,>3,0.4546341490152606
rf,TA1535,6,0-1,0.7119361419224611
rf,TA1535,6,2-3,0.33606722016672236
rf,TA1535,6,>3,0.4402619969377155
rf,TA1535,7,0-1,0.6600983619844495
rf,TA1535,7,2-3,0.33606722016672236
rf,TA1535,7,>3,0.4402619969377155
rf,TA1535,8,0-1,0.7261081981828944
rf,TA1535,8,2-3,0.33606722016672236
rf,TA1535,8,>3,0.4402619969377155
rf,TA1535,9,0-1,0.7261081981828944
rf,TA1535,9,2-3,0.33606722016672236
rf,TA1535,9,>3,0.4546341490152606
rf,TA1535,10,0-1,0.6600983619844495
rf,TA1535,10,2-3,0.33606722016672236
rf,TA1535,10,>3,0.4546341490152606
rf,TA1535,11,0-1,0.6105909848356158
rf,TA1535,11,2-3,0.33606722016672236
rf,TA1535,11,>3,0.4546341490152606
rf,TA1535,12,0-1,0.6600983619844495
rf,TA1535,12,2-3,0.33606722016672236
rf,TA1535,12,>3,0.4546341490152606
rf,TA1535,13,0-1,0.7119361419224611
rf,TA1535,13,2-3,0.4166190448976481
rf,TA1535,13,>3,0.4546341490152606
rf,TA1535,14,0-1,0.7119361419224611
rf,TA1535,14,2-3,0.33606722016672236
rf,TA1535,14,>3,0.4402619969377155
rf,TA1535,15,0-1,0.6600983619844495
rf,TA1535,15,2-3,0.33606722016672236
rf,TA1535,15,>3,0.4546341490152606
rf,TA1535,16,0-1,0.6600983619844495
rf,TA1535,16,2-3,0.33606722016672236
rf,TA1535,16,>3,0.4546341490152606
rf,TA1535,17,0-1,0.7261081981828944
rf,TA1535,17,2-3,0.33606722016672236
rf,TA1535,17,>3,0.4546341490152606
rf,TA1535,18,0-1,0.6600983619844495
rf,TA1535,18,2-3,0.33606722016672236
rf,TA1535,18,>3,0.4546341490152606
rf,TA1535,19,0-1,0.7261081981828944
rf,TA1535,19,2-3,0.33606722016672236
rf,TA1535,19,>3,0.4546341490152606
rf,TA1535_S9,0,0-1,0.4472135954999579
rf,TA1535_S9,0,2-3,0.746447290291523
rf,TA1535_S9,0,>3,0.4152603177665811
rf,TA1535_S9,1,0-1,0.4472135954999579
rf,TA1535_S9,1,2-3,0.6730769230769231
rf,TA1535_S9,1,>3,0.39962877608361214
rf,TA1535_S9,2,0-1,0.4472135954999579
rf,TA1535_S9,2,2-3,0.746447290291523
rf,TA1535_S9,2,>3,0.39962877608361214
rf,TA1535_S9,3,0-1,0.4472135954999579
rf,TA1535_S9,3,2-3,0.746447290291523
rf,TA1535_S9,3,>3,0.39962877608361214
rf,TA1535_S9,4,0-1,0.4472135954999579
rf,TA1535_S9,4,2-3,0.746447290291523
rf,TA1535_S9,4,>3,0.4152603177665811
rf,TA1535_S9,5,0-1,0.4472135954999579
rf,TA1535_S9,5,2-3,0.746447290291523
rf,TA1535_S9,5,>3,0.4152603177665811
rf,TA1535_S9,6,0-1,0.4472135954999579
rf,TA1535_S9,6,2-3,0.6730769230769231
rf,TA1535_S9,6,>3,0.39962877608361214
rf,TA1535_S9,7,0-1,0.4472135954999579
rf,TA1535_S9,7,2-3,0.746447290291523
rf,TA1535_S9,7,>3,0.39962877608361214
rf,TA1535_S9,8,0-1,0.4472135954999579
rf,TA1535_S9,8,2-3,0.746447290291523
rf,TA1535_S9,8,>3,0.4152603177665811
rf,TA1535_S9,9,0-1,0.4472135954999579
rf,TA1535_S9,9,2-3,0.746447290291523
rf,TA1535_S9,9,>3,0.39962877608361214
rf,TA1535_S9,10,0-1,0.4472135954999579
rf,TA1535_S9,10,2-3,0.6730769230769231
rf,TA1535_S9,10,>3,0.39962877608361214
rf,TA1535_S9,11,0-1,0.5
rf,TA1535_S9,11,2-3,0.6730769230769231
rf,TA1535_S9,11,>3,0.4152603177665811
rf,TA1535_S9,12,0-1,0.4472135954999579
rf,TA1535_S9,12,2-3,0.6730769230769231
rf,TA1535_S9,12,>3,0.39962877608361214
rf,TA1535_S9,13,0-1,0.4472135954999579
rf,TA1535_S9,13,2-3,0.6730769230769231
rf,TA1535_S9,13,>3,0.39962877608361214
rf,TA1535_S9,14,0-1,0.4
rf,TA1535_S9,14,2-3,0.746447290291523
rf,TA1535_S9,14,>3,0.4152603177665811
rf,TA1535_S9,15,0-1,0.4472135954999579
rf,TA1535_S9,15,2-3,0.6730769230769231
rf,TA1535_S9,15,>3,0.39962877608361214
rf,TA1535_S9,16,0-1,0.4472135954999579
rf,TA1535_S9,16,2-3,0.6526397510791422
rf,TA1535_S9,16,>3,0.39962877608361214
rf,TA1535_S9,17,0-1,0.4472135954999579
rf,TA1535_S9,17,2-3,0.746447290291523
rf,TA1535_S9,17,>3,0.4152603177665811
rf,TA1535_S9,18,0-1,0.4472135954999579
rf,TA1535_S9,18,2-3,0.6730769230769231
rf,TA1535_S9,18,>3,0.39962877608361214
rf,TA1535_S9,19,0-1,0.4472135954999579
rf,TA1535_S9,19,2-3,0.746447290291523
rf,TA1535_S9,19,>3,0.39962877608361214
rf,TA97,0,0-1,0.0
rf,TA97,0,2-3,0.6488856845230502
rf,TA97,0,>3,0.24085275744135856
rf,TA97,1,0-1,0.0
rf,TA97,1,2-3,0.6488856845230502
rf,TA97,1,>3,0.06324993051265776
rf,TA97,2,0-1,0.0
rf,TA97,2,2-3,0.6488856845230502
rf,TA97,2,>3,0.14040743707343772
rf,TA97,3,0-1,0.0
rf,TA97,3,2-3,0.6488856845230502
rf,TA97,3,>3,0.1785880390945631
rf,TA97,4,0-1,0.0
rf,TA97,4,2-3,0.6488856845230502
rf,TA97,4,>3,0.0785788119496214
rf,TA97,5,0-1,0.0
rf,TA97,5,2-3,0.6488856845230502
rf,TA97,5,>3,0.06324993051265776
rf,TA97,6,0-1,0.0
rf,TA97,6,2-3,0.6488856845230502
rf,TA97,6,>3,0.1785880390945631
rf,TA97,7,0-1,0.0
rf,TA97,7,2-3,0.6488856845230502
rf,TA97,7,>3,0.06324993051265776
rf,TA97,8,0-1,0.0
rf,TA97,8,2-3,0.6488856845230502
rf,TA97,8,>3,0.1577417977316919
rf,TA97,9,0-1,0.0
rf,TA97,9,2-3,0.6488856845230502
rf,TA97,9,>3,0.14040743707343772
rf,TA97,10,0-1,0.0
rf,TA97,10,2-3,0.6488856845230502
rf,TA97,10,>3,-0.047418248590288765
rf,TA97,11,0-1,0.0
rf,TA97,11,2-3,0.6488856845230502
rf,TA97,11,>3,0.1785880390945631
rf,TA97,12,0-1,0.0
rf,TA97,12,2-3,0.6488856845230502
rf,TA97,12,>3,0.039962116705516894
rf,TA97,13,0-1,0.0
rf,TA97,13,2-3,0.6488856845230502
rf,TA97,13,>3,0.0785788119496214
rf,TA97,14,0-1,0.0
rf,TA97,14,2-3,0.6488856845230502
rf,TA97,14,>3,-0.047418248590288765
rf,TA97,15,0-1,0.0
rf,TA97,15,2-3,0.6488856845230502
rf,TA97,15,>3,0.06324993051265776
rf,TA97,16,0-1,0.0
rf,TA97,16,2-3,0.6488856845230502
rf,TA97,16,>3,0.1577417977316919
rf,TA97,17,0-1,0.0
rf,TA97,17,2-3,0.6488856845230502
rf,TA97,17,>3,0.14040743707343772
rf,TA97,18,0-1,0.0
rf,TA97,18,2-3,0.6488856845230502
rf,TA97,18,>3,0.1577417977316919
rf,TA97,19,0-1,0.0
rf,TA97,19,2-3,0.6488856845230502
rf,TA97,19,>3,0.06324993051265776
rf,TA97_S9,0,0-1,0.4
rf,TA97_S9,0,2-3,0.6882472016116853
rf,TA97_S9,0,>3,0.3626203338114211
rf,TA97_S9,1,0-1,0.4
rf,TA97_S9,1,2-3,0.6882472016116853
rf,TA97_S9,1,>3,0.3626203338114211
rf,TA97_S9,2,0-1,0.4
rf,TA97_S9,2,2-3,0.6882472016116853
rf,TA97_S9,2,>3,0.33652194164783944
rf,TA97_S9,3,0-1,0.2581988897471611
rf,TA97_S9,3,2-3,0.6882472016116853
rf,TA97_S9,3,>3,0.40074368623712175
rf,TA97_S9,4,0-1,0.2581988897471611
rf,TA97_S9,4,2-3,0.6882472016116853
rf,TA97_S9,4,>3,0.3749898560643134
rf,TA97_S9,5,0-1,0.2581988897471611
rf,TA97_S9,5,2-3,0.6882472016116853
rf,TA97_S9,5,>3,0.29546842014263947
rf,TA97_S9,6,0-1,0.4
rf,TA97_S9,6,2-3,0.6882472016116853
rf,TA97_S9,6,>3,0.32180286742786546
rf,TA97_S9,7,0-1,0.2581988897471611
rf,TA97_S9,7,2-3,0.6882472016116853
rf,TA97_S9,7,>3,0.3749898560643134
rf,TA97_S9,8,0-1,0.4
rf,TA97_S9,8,2-3,0.6882472016116853
rf,TA97_S9,8,>3,0.3626203338114211
rf,TA97_S9,9,0-1,0.4
rf,TA97_S9,9,2-3,0.6882472016116853
rf,TA97_S9,9,>3,0.4113175844688219
rf,TA97_S9,10,0-1,0.2581988897471611
rf,TA97_S9,10,2-3,0.6882472016116853
rf,TA97_S9,10,>3,0.43666581923278597
rf,TA97_S9,11,0-1,0.2581988897471611
rf,TA97_S9,11,2-3,0.0
rf,TA97_S9,11,>3,0.43666581923278597
rf,TA97_S9,12,0-1,0.4
rf,TA97_S9,12,2-3,0.6882472016116853
rf,TA97_S9,12,>3,0.3522403753226108
rf,TA97_S9,13,0-1,0.4
rf,TA97_S9,13,2-3,0.6882472016116853
rf,TA97_S9,13,>3,0.3749898560643134
rf,TA97_S9,14,0-1,0.2581988897471611
rf,TA97_S9,14,2-3,0.6882472016116853
rf,TA97_S9,14,>3,0.33652194164783944
rf,TA97_S9,15,0-1,0.4
rf,TA97_S9,15,2-3,0.6882472016116853
rf,TA97_S9,15,>3,0.3626203338114211
rf,TA97_S9,16,0-1,0.2581988897471611
rf,TA97_S9,16,2-3,0.6882472016116853
rf,TA97_S9,16,>3,0.44584626323225235
rf,TA97_S9,17,0-1,0.4
rf,TA97_S9,17,2-3,0.6882472016116853
rf,TA97_S9,17,>3,0.33652194164783944
rf,TA97_S9,18,0-1,0.4
rf,TA97_S9,18,2-3,0.6882472016116853
rf,TA97_S9,18,>3,0.32180286742786546
rf,TA97_S9,19,0-1,0.4
rf,TA97_S9,19,2-3,0.6882472016116853
rf,TA97_S9,19,>3,0.3749898560643134
rf,TA98,0,0-1,0.4544555466761352
rf,TA98,0,2-3,0.4955803167217029
rf,TA98,0,>3,0.4149724150629267
rf,TA98,1,0-1,0.4440109732777302
rf,TA98,1,2-3,0.4955803167217029
rf,TA98,1,>3,0.43438127351527456
rf,TA98,2,0-1,0.4440109732777302
rf,TA98,2,2-3,0.5076890433278167
rf,TA98,2,>3,0.4044730546830754
rf,TA98,3,0-1,0.4544555466761352
rf,TA98,3,2-3,0.4955803167217029
rf,TA98,3,>3,0.4044730546830754
rf,TA98,4,0-1,0.4140510095468542
rf,TA98,4,2-3,0.5076890433278167
rf,TA98,4,>3,0.3651338997452623
rf,TA98,5,0-1,0.47554086042338506
rf,TA98,5,2-3,0.4955803167217029
rf,TA98,5,>3,0.4044730546830754
rf,TA98,6,0-1,0.4544555466761352
rf,TA98,6,2-3,0.4955803167217029
rf,TA98,6,>3,0.4044730546830754
rf,TA98,7,0-1,0.43509757077351935
rf,TA98,7,2-3,0.5076890433278167
rf,TA98,7,>3,0.4149724150629267
rf,TA98,8,0-1,0.40523161406363334
rf,TA98,8,2-3,0.4955803167217029
rf,TA98,8,>3,0.40442645145892486
rf,TA98,9,0-1,0.4544555466761352
rf,TA98,9,2-3,0.4955803167217029
rf,TA98,9,>3,0.39451248937993855
rf,TA98,10,0-1,0.4544555466761352
rf,TA98,10,2-3,0.4955803167217029
rf,TA98,10,>3,0.41392102540287895
rf,TA98,11,0-1,0.4440109732777302
rf,TA98,11,2-3,0.4955803167217029
rf,TA98,11,>3,0.3850428143282595
rf,TA98,12,0-1,0.43509757077351935
rf,TA98,12,2-3,0.5076890433278167
rf,TA98,12,>3,0.4044730546830754
rf,TA98,13,0-1,0.46496352748340536
rf,TA98,13,2-3,0.4955803167217029
rf,TA98,13,>3,0.40442645145892486
rf,TA98,14,0-1,0.4440109732777302
rf,TA98,14,2-3,0.4955803167217029
rf,TA98,14,>3,0.4044730546830754
rf,TA98,15,0-1,0.42454583029924936
rf,TA98,15,2-3,0.4955803167217029
rf,TA98,15,>3,0.40442645145892486
rf,TA98,16,0-1,0.4440109732777302
rf,TA98,16,2-3,0.4955803167217029
rf,TA98,16,>3,0.3845024125583062
rf,TA98,17,0-1,0.4440109732777302
rf,TA98,17,2-3,0.4955803167217029
rf,TA98,17,>3,0.4044730546830754
rf,TA98,18,0-1,0.4544555466761352
rf,TA98,18,2-3,0.4955803167217029
rf,TA98,18,>3,0.41392102540287895
rf,TA98,19,0-1,0.4544555466761352
rf,TA98,19,2-3,0.4955803167217029
rf,TA98,19,>3,0.43438127351527456
rf,TA98_S9,0,0-1,0.5499108734402852
rf,TA98_S9,0,2-3,0.494270912296125
rf,TA98_S9,0,>3,0.5269779602640009
rf,TA98_S9,1,0-1,0.5311959084876182
rf,TA98_S9,1,2-3,0.4738035526799484
rf,TA98_S9,1,>3,0.5423936820114507
rf,TA98_S9,2,0-1,0.5311959084876182
rf,TA98_S9,2,2-3,0.46355194015845985
rf,TA98_S9,2,>3,0.5269779602640009
rf,TA98_S9,3,0-1,0.5311959084876182
rf,TA98_S9,3,2-3,0.47349290542180045
rf,TA98_S9,3,>3,0.557428609149264
rf,TA98_S9,4,0-1,0.5311959084876182
rf,TA98_S9,4,2-3,0.4840421507463853
rf,TA98_S9,4,>3,0.5420256389812846
rf,TA98_S9,5,0-1,0.5049019607843137
rf,TA98_S9,5,2-3,0.45288984944141186
rf,TA98_S9,5,>3,0.565486862795781
rf,TA98_S9,6,0-1,0.5049019607843137
rf,TA98_S9,6,2-3,0.47349290542180045
rf,TA98_S9,6,>3,0.55686237523166
rf,TA98_S9,7,0-1,0.5393853116890802
rf,TA98_S9,7,2-3,0.45288984944141186
rf,TA98_S9,7,>3,0.5420256389812846
rf,TA98_S9,8,0-1,0.5049019607843137
rf,TA98_S9,8,2-3,0.4631977390786899
rf,TA98_S9,8,>3,0.5504661164454768
rf,TA98_S9,9,0-1,0.5573707910931494
rf,TA98_S9,9,2-3,0.47349290542180045
rf,TA98_S9,9,>3,0.565486862795781
rf,TA98_S9,10,0-1,0.5311959084876182
rf,TA98_S9,10,2-3,0.4738035526799484
rf,TA98_S9,10,>3,0.5496124761784239
rf,TA98_S9,11,0-1,0.5311959084876182
rf,TA98_S9,11,2-3,0.4845378999827612
rf,TA98_S9,11,>3,0.5345687608245306
rf,TA98_S9,12,0-1,0.5573707910931494
rf,TA98_S9,12,2-3,0.45328406078299077
rf,TA98_S9,12,>3,0.565486862795781
rf,TA98_S9,13,0-1,0.48652414599199
rf,TA98_S9,13,2-3,0.4840421507463853
rf,TA98_S9,13,>3,0.5423936820114507
rf,TA98_S9,14,0-1,0.5130095224561059
rf,TA98_S9,14,2-3,0.4738035526799484
rf,TA98_S9,14,>3,0.5423936820114507
rf,TA98_S9,15,0-1,0.5499108734402852
rf,TA98_S9,15,2-3,0.4845378999827612
rf,TA98_S9,15,>3,0.5269779602640009
rf,TA98_S9,16,0-1,0.5049019607843137
rf,TA98_S9,16,2-3,0.4840421507463853
rf,TA98_S9,16,>3,0.5345687608245306
rf,TA98_S9,17,0-1,0.5311959084876182
rf,TA98_S9,17,2-3,0.46355194015845985
rf,TA98_S9,17,>3,0.5496124761784239
rf,TA98_S9,18,0-1,0.5758676709832464
rf,TA98_S9,18,2-3,0.4840421507463853
rf,TA98_S9,18,>3,0.5269779602640009
rf,TA98_S9,19,0-1,0.5130095224561059
rf,TA98_S9,19,2-3,0.494270912296125
rf,TA98_S9,19,>3,0.5423936820114507
rf,TA1537,0,0-1,0.25
rf,TA1537,0,2-3,0.6829137847914581
rf,TA1537,0,>3,0.4952925668462558
rf,TA1537,1,0-1,0.25
rf,TA1537,1,2-3,0.7454993164109748
rf,TA1537,1,>3,0.5205075374190151
rf,TA1537,2,0-1,0.2041241452319315
rf,TA1537,2,2-3,0.7454993164109748
rf,TA1537,2,>3,0.5205075374190151
rf,TA1537,3,0-1,0.25
rf,TA1537,3,2-3,0.6829137847914581
rf,TA1537,3,>3,0.4952925668462558
rf,TA1537,4,0-1,0.25
rf,TA1537,4,2-3,0.6829137847914581
rf,TA1537,4,>3,0.5205075374190151
rf,TA1537,5,0-1,0.2041241452319315
rf,TA1537,5,2-3,0.7454993164109748
rf,TA1537,5,>3,0.4952925668462558
rf,TA1537,6,0-1,0.25
rf,TA1537,6,2-3,0.7454993164109748
rf,TA1537,6,>3,0.5205075374190151
rf,TA1537,7,0-1,0.25
rf,TA1537,7,2-3,0.6829137847914581
rf,TA1537,7,>3,0.4952925668462558
rf,TA1537,8,0-1,0.2041241452319315
rf,TA1537,8,2-3,0.7454993164109748
rf,TA1537,8,>3,0.4952925668462558
rf,TA1537,9,0-1,0.25
rf,TA1537,9,2-3,0.6829137847914581
rf,TA1537,9,>3,0.5205075374190151
rf,TA1537,10,0-1,0.25
rf,TA1537,10,2-3,0.6829137847914581
rf,TA1537,10,>3,0.5205075374190151
rf,TA1537,11,0-1,0.2041241452319315
rf,TA1537,11,2-3,0.7454993164109748
rf,TA1537,11,>3,0.4952925668462558
rf,TA1537,12,0-1,0.25
rf,TA1537,12,2-3,0.7454993164109748
rf,TA1537,12,>3,0.5205075374190151
rf,TA1537,13,0-1,0.25
rf,TA1537,13,2-3,0.6829137847914581
rf,TA1537,13,>3,0.4952925668462558
rf,TA1537,14,0-1,0.25
rf,TA1537,14,2-3,0.6829137847914581
rf,TA1537,14,>3,0.4952925668462558
rf,TA1537,15,0-1,0.2041241452319315
rf,TA1537,15,2-3,0.7454993164109748
rf,TA1537,15,>3,0.4952925668462558
rf,TA1537,16,0-1,0.25
rf,TA1537,16,2-3,0.7454993164109748
rf,TA1537,16,>3,0.5205075374190151
rf,TA1537,17,0-1,0.25
rf,TA1537,17,2-3,0.7454993164109748
rf,TA1537,17,>3,0.4952925668462558
rf,TA1537,18,0-1,0.2041241452319315
rf,TA1537,18,2-3,0.6829137847914581
rf,TA1537,18,>3,0.4952925668462558
rf,TA1537,19,0-1,0.2041241452319315
rf,TA1537,19,2-3,0.7454993164109748
rf,TA1537,19,>3,0.5205075374190151
rf,TA1537_S9,0,0-1,0.3535533905932738
rf,TA1537_S9,0,2-3,0.7947194142390263
rf,TA1537_S9,0,>3,0.6238801570138275
rf,TA1537_S9,1,0-1,0.3535533905932738
rf,TA1537_S9,1,2-3,0.7947194142390263
rf,TA1537_S9,1,>3,0.5604406090795617
rf,TA1537_S9,2,0-1,0.47140452079103173
rf,TA1537_S9,2,2-3,0.7947194142390263
rf,TA1537_S9,2,>3,0.5807399607545627
rf,TA1537_S9,3,0-1,0.3535533905932738
rf,TA1537_S9,3,2-3,0.7947194142390263
rf,TA1537_S9,3,>3,0.583891039438988
rf,TA1537_S9,4,0-1,0.3535533905932738
rf,TA1537_S9,4,2-3,0.7947194142390263
rf,TA1537_S9,4,>3,0.5300998290191116
rf,TA1537_S9,5,0-1,0.3535533905932738
rf,TA1537_S9,5,2-3,0.7947194142390263
rf,TA1537_S9,5,>3,0.6362634123848543
rf,TA1537_S9,6,0-1,0.47140452079103173
rf,TA1537_S9,6,2-3,0.7947194142390263
rf,TA1537_S9,6,>3,0.5181750004017246
rf,TA1537_S9,7,0-1,0.47140452079103173
rf,TA1537_S9,7,2-3,0.7947194142390263
rf,TA1537_S9,7,>3,0.5300998290191116
rf,TA1537_S9,8,0-1,0.47140452079103173
rf,TA1537_S9,8,2-3,0.7947194142390263
rf,TA1537_S9,8,>3,0.5921603830466946
rf,TA1537_S9,9,0-1,0.47140452079103173
rf,TA1537_S9,9,2-3,0.7947194142390263
rf,TA1537_S9,9,>3,0.583891039438988
rf,TA1537_S9,10,0-1,0.3535533905932738
rf,TA1537_S9,10,2-3,0.7947194142390263
rf,TA1537_S9,10,>3,0.6040843704670946
rf,TA1537_S9,11,0-1,0.3535533905932738
rf,TA1537_S9,11,2-3,0.7947194142390263
rf,TA1537_S9,11,>3,0.5512289353171136
rf,TA1537_S9,12,0-1,0.47140452079103173
rf,TA1537_S9,12,2-3,0.7947194142390263
rf,TA1537_S9,12,>3,0.583891039438988
rf,TA1537_S9,13,0-1,0.47140452079103173
rf,TA1537_S9,13,2-3,0.7947194142390263
rf,TA1537_S9,13,>3,0.6040843704670946
rf,TA1537_S9,14,0-1,0.3535533905932738
rf,TA1537_S9,14,2-3,0.7947194142390263
rf,TA1537_S9,14,>3,0.5964418271648259
rf,TA1537_S9,15,0-1,0.47140452079103173
rf,TA1537_S9,15,2-3,0.7947194142390263
rf,TA1537_S9,15,>3,0.6362634123848543
rf,TA1537_S9,16,0-1,0.47140452079103173
rf,TA1537_S9,16,2-3,0.7947194142390263
rf,TA1537_S9,16,>3,0.6006516641056115
rf,TA1537_S9,17,0-1,0.3535533905932738
rf,TA1537_S9,17,2-3,0.7947194142390263
rf,TA1537_S9,17,>3,0.571905328549335
rf,TA1537_S9,18,0-1,0.47140452079103173
rf,TA1537_S9,18,2-3,0.7947194142390263
rf,TA1537_S9,18,>3,0.5397262866315752
rf,TA1537_S9,19,0-1,0.47140452079103173
rf,TA1537_S9,19,2-3,0.7947194142390263
rf,TA1537_S9,19,>3,0.5494574805781436
rf,TA102,0,0-1,0.520847435706514
rf,TA102,0,2-3,0.3118315179038567
rf,TA102,0,>3,0.2542434869118518
rf,TA102,1,0-1,0.520847435706514
rf,TA102,1,2-3,0.3118315179038567
rf,TA102,1,>3,0.38099174014269876
rf,TA102,2,0-1,0.43262511765690437
rf,TA102,2,2-3,0.4509560339299333
rf,TA102,2,>3,0.3214217668374007
rf,TA102,3,0-1,0.43262511765690437
rf,TA102,3,2-3,0.4509560339299333
rf,TA102,3,>3,0.3214217668374007
rf,TA102,4,0-1,0.520847435706514
rf,TA102,4,2-3,0.3118315179038567
rf,TA102,4,>3,0.3214217668374007
rf,TA102,5,0-1,0.43262511765690437
rf,TA102,5,2-3,0.4509560339299333
