TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles
1.0,1.0,0.0,0.0,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1
,,,,,,0.0,0.0,,,,,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
,1.0,,1.0,,1.0,,,,,,,O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1
,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1ccc(Nc2ncnc3[nH]cnc23)cc1
0.0,,,,,,0.0,,,,,,O=[N+]([O-])c1ccc(Nc2ncnc3c2ncn3-c2ccc([N+](=O)[O-])cc2)cc1
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=[N+]([O-])c1ccc(O)cc1
1.0,1.0,,,,,0.0,,,,,,O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-]
,,,,,,,,,,,,O=[N+]([O-])c1ccc(OC2CO2)cc1
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc(OCC2CO2)cc1
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
,,,,,,,0.0,,,,,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1
,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1
,1.0,,,,,,1.0,,,,,O=[N+]([O-])c1ccc(Oc2ccccc2)cc1
0.0,,,,,,0.0,0.0,,,,,O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1
0.0,,,,,,0.0,,,,,,O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1
0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,O=[N+]([O-])c1ccc(S)cc1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc(Sc2ccccc2)cc1
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1
,1.0,,,,,,1.0,,,,,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc3c2c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])cccc3c2c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1
1.0,1.0,0.0,0.0,,,,1.0,1.0,,,,O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2[nH]ccc2c1
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2[nH]ncc2c1
1.0,,0.0,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(CCO)c[nH]c2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(Cl)nsc2c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(O)nnc(O)c2c1
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc2c(O)nsc2c1
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3c([N+](=O)[O-])cccc3c2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3cccc([N+](=O)[O-])c3c2c1
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3ccccc3c2c1
1.0,,0.0,,1.0,,1.0,,1.0,,,,O=[N+]([O-])c1ccc2c(c1)-c1ccc([N+](=O)[O-])c3cccc-2c13
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)-c1cccc3cccc-2c13
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)C(O)c1ccccc1-2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)CC=C2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)CCN2
,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)CCc1c-2ccc2c1CCCC2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1-2
,1.0,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCc1ccccc1-3
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)CCc1ccccc1-2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)Cc1cc(O)ccc1-2
,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)Cc1cccc(O)c1-2
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)Cc1cccc([N+](=O)[O-])c1-2
1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,1.0,,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2
,,,,,,,,,,,,O=[N+]([O-])c1ccc2c(c1)NCC2
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)Oc1cc(Cl)c(Cl)cc1O2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)Oc1cc([N+](=O)[O-])ccc1O2
,0.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)Oc1ccc([N+](=O)[O-])cc1O2
0.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2
1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,O=[N+]([O-])c1ccc2c(c1)[nH]c1ccccc12
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1c([N+](=O)[O-])cccc12
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1cccc([N+](=O)[O-])c12
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1ccccc12
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccc([N+](=O)[O-])cc12
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12
,1.0,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)nc(C=NOCc1ccccc1[N+](=O)[O-])n2Cc1ccc(Cl)cc1Cl
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)nc(C=NOCc1ccccc1[N+](=O)[O-])n2Cc1ccccc1
0.0,,,,,,,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)oc1ccc([N+](=O)[O-])cc12
1.0,0.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(c1)oc1ccccc12
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(c1)sc1ccccc12
,1.0,,,,,,1.0,,,,,O=[N+]([O-])c1ccc2c(ccc3c4ccccc4ccc23)c1
,,,,,,1.0,0.0,,,,,O=[N+]([O-])c1ccc2c(ccc3cc([N+](=O)[O-])ccc32)c1
0.0,1.0,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c(ccc3ccc([N+](=O)[O-])cc32)c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c(ccc3ccccc32)c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c3c(c(O)ccc13)-c1ccccc1-2
,,,,,,,,,,,,O=[N+]([O-])c1ccc2c3c(c4c([N+](=O)[O-])ccc5ccc1c2c54)CCCC3
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c(c4cccc5ccc1c2c54)CCCC3
,,0.0,,1.0,,,,1.0,,,,O=[N+]([O-])c1ccc2c3c(ccc([N+](=O)[O-])c13)-c1ccccc1-2
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc(O)ccc1-2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2
0.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2
1.0,,0.0,,1.0,,1.0,,1.0,,,,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c3c(cccc13)C=C2
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c(cccc13)CC2
,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)C(O)C2O
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)C1OC21
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)C(O)C2O
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)C1OC21
,0.0,,,,,1.0,0.0,,,,,O=[N+]([O-])c1ccc2c3cccc4ccc([N+](=O)[O-])c(c5cccc1c25)c43
0.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c3cccc4cccc(c5c([N+](=O)[O-])ccc1c25)c43
,1.0,,0.0,,,,1.0,,,,,O=[N+]([O-])c1ccc2c3cccc4cccc(c5cccc1c52)c43
,,,,,,,,,,,,O=[N+]([O-])c1ccc2c3ccccc3c3c([N+](=O)[O-])ccc4ccc1c2c43
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2c[nH]nc2c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2cc(O)c3cccc4ccc1c2c43
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2cc3c(cc2c1)C=CC(O)C3O
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2cc3ccccc3cc2c1
,,,,,,,,,,,,O=[N+]([O-])c1ccc2ccc3c(O)ccc4c5ccccc5c1c2c34
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3c(O)ccc4ccc1c2c43
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])c4ccccc4c4ccc1c2c34
1.0,1.0,,,,,,1.0,1.0,,,,O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])cccc3c2c1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CC(O)C4O
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CCC4
0.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCC=C4
0.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c4c(ccc1c24)c1ccccc1[n+]3[O-]
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c4ccccc4[n+]([O-])c4ccc1c2c34
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3c4ccccc4cc4ccc1c2c43
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3c4ccccc4nc4ccc1c2c43
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CC(O)C4O
0.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CCC4
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCC=C4
0.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4
,,,,,,,,,,,,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O
1.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cc4ccccc4c4ccc1c2c34
,,,,,,,1.0,,,,,O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5c(c1c2c34)CCCC5
,,,,,,,,,,,,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5ccccc5c1c2c34
,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1
,,,,,,,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cccc4c(O)cc1c2c34
,0.0,,,,,1.0,0.0,,,,,O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1C1OC41
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cccc4c5c(c1c2c34)CCCC5
,,,,,,,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cccc4c5ccccc5c1c2c34
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34
1.0,,0.0,,1.0,,1.0,,1.0,,0.0,,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3ccccc3c2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2ccc3nc4ccccc4c4ccc1c2c34
,,,,,,,,,,,,O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2cccc3c2c1C=C3
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2cccc3c2c1CC3
1.0,,1.0,,,,,,,,,,O=[N+]([O-])c1ccc2ccccc2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cccc3nc2c1
,,,,,,,,,,,,O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2nc3ccc([N+](=O)[O-])cc3nc2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2nc3ccccc3nc2c1
1.0,1.0,0.0,,,,,0.0,0.0,,,,O=[N+]([O-])c1ccc2nc[nH]c2c1
1.0,1.0,,,,,,1.0,,,,,O=[N+]([O-])c1ccc2ncccc2c1
1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,O=[N+]([O-])c1ccc2nscc2c1
0.0,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2oc3ccc([N+](=O)[O-])cc3c2c1
0.0,0.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccc2oc3ccccc3c2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1ccc2sc3ccccc3c2c1
,,,,,,,,,,,,O=[N+]([O-])c1ccc2snc(Cl)c2c1
1.0,,,,,,,,,,,,O=[N+]([O-])c1ccc2sncc2c1
,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc(-c2ccc(O)c([N+](=O)[O-])c2)c1
,,,,,,,1.0,,,,,O=[N+]([O-])c1cccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1
,,,,,,0.0,,,,,,O=[N+]([O-])c1cccc(-c2ccccc2)c1O
,,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc(Br)c1
,0.0,0.0,0.0,,,,0.0,,0.0,,,O=[N+]([O-])c1cccc(C(F)(F)F)c1
0.0,,,,,,,,,,,,O=[N+]([O-])c1cccc(CBr)c1
,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,O=[N+]([O-])c1cccc(CCl)c1
0.0,,,,,,0.0,,,,,,O=[N+]([O-])c1cccc(CO)c1
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc(CON=Cc2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc(CON=Cc2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(F)cc2)c1
0.0,,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc(Cl)c1
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc(Cl)c1Cl
1.0,,,,,,,,,,,,O=[N+]([O-])c1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1
0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,O=[N+]([O-])c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1
0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,,,O=[N+]([O-])c1cccc(O)c1
1.0,1.0,,,,,,1.0,,,,,O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-]
0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,O=[N+]([O-])c1cccc(OS(=O)(=O)c2cccc3cccnc23)c1
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1
1.0,,,,,,,,,,,,O=[N+]([O-])c1cccc(S(=O)(=O)OCC2CO2)c1
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc([N+](=O)[O-])c1CO
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O
,,,,,,1.0,1.0,0.0,,,,O=[N+]([O-])c1cccc2[nH]c3ccccc3c12
1.0,,,,,,,,,,,,O=[N+]([O-])c1cccc2c(Cl)nsc12
1.0,1.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12
,1.0,,,,,,1.0,,,,,O=[N+]([O-])c1cccc2c1-c1ccc3ccc4cccc5cc-2c1c3c45
1.0,,0.0,,,,,,1.0,,,,O=[N+]([O-])c1cccc2c1-c1cccc3c([N+](=O)[O-])ccc-2c13
,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2c1-c1cccc3cccc-2c13
,0.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1cccc2c1[nH]c1ccccc12
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1cccc([N+](=O)[O-])c12
,,,,,,,,,,,,O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12
1.0,,,,,,,,,,,,O=[N+]([O-])c1cccc2c1cc([N+](=O)[O-])c1cccc([N+](=O)[O-])c12
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2c1ccc1cccc([N+](=O)[O-])c12
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2c1ccc1ccccc12
,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1cccc2c1oc1ccccc12
,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2c[nH]nc12
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1cccc2cc3ccccc3cc12
1.0,1.0,0.0,,,,1.0,1.0,1.0,,,,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12
,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2ccccc12
0.0,1.0,,,,,0.0,1.0,,,,,O=[N+]([O-])c1cccc2cccnc12
,,,,,,,,,,,,O=[N+]([O-])c1cccc2cnsc12
1.0,,1.0,0.0,,,,,1.0,0.0,,,O=[N+]([O-])c1cccc2csnc12
,,,,,,0.0,,,,,,O=[N+]([O-])c1cccc2nc3c([N+](=O)[O-])cccc3nc12
,,,,,,1.0,,,,,,O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12
,,,,,,0.0,,,,,,O=[N+]([O-])c1cccc2nc3ccccc3nc12
1.0,1.0,,,,,1.0,1.0,1.0,,,,O=[N+]([O-])c1cccc2nscc12
0.0,0.0,,,,,,0.0,,,,,O=[N+]([O-])c1cccc2oc3ccccc3c12
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1
,0.0,0.0,0.0,0.0,0.0,,,,,,,O=[N+]([O-])c1ccccc1-c1ccccc1
,,,,,,0.0,,,,,,O=[N+]([O-])c1ccccc1Br
,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=[N+]([O-])c1ccccc1C(F)(F)F
1.0,1.0,,,,,1.0,1.0,,,,,O=[N+]([O-])c1ccccc1C=Cc1ccccc1
0.0,0.0,,,,,0.0,,,,,,O=[N+]([O-])c1ccccc1CBr
0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,O=[N+]([O-])c1ccccc1CCO
1.0,1.0,0.0,1.0,,,0.0,,,0.0,,,O=[N+]([O-])c1ccccc1CCl
,0.0,,,,,0.0,,,,,,O=[N+]([O-])c1ccccc1CO
0.0,1.0,,0.0,,,0.0,0.0,,0.0,,,O=[N+]([O-])c1ccccc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=[N+]([O-])c1ccccc1Nc1ccccc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=[N+]([O-])c1ccccc1O
0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,O=[N+]([O-])c1ccccc1OS(=O)(=O)c1cccc2cccnc12
0.0,0.0,,,,,0.0,0.0,,,,,O=[N+]([O-])c1ccccc1S(=O)(=O)O
,,,,,,,,,,,,O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
,,,,,,,,,,,,O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)C(F)(F)F
,,,,,,,,,,,,O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)Cl
,,,,,,,,,,,,O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl
,,,,,,0.0,0.0,,,,,O=[N+]([O-])c1ccccc1[N+](=O)[O-]
,,,,,,,,,,,,O=[N+]([O-])c1ccnc2ccccc12
1.0,1.0,,,,,,,,,,,O=[N+]([O-])c1cnc(CO)n1CCO
1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,O=[N+]([O-])c1cnc(N2CCN=C2O)s1
1.0,,,,,,1.0,,,,,,O=[N+]([O-])c1cnc(NC(O)=NCCCl)s1
,,,,,,1.0,1.0,,,,,O=[N+]([O-])c1cnc2c(c1)nc1ccccn12
,,,,,,1.0,,,,,,O=[N+]([O-])c1nc2ccccc2[nH]1
1.0,1.0,,,,,,,,,,,O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1
0.0,1.0,,,,,1.0,1.0,,,,,O=[N+]1C=CC2=C[N]N=CC2=C1
,,,,0.0,0.0,,,,,0.0,,O=[P](=O)(O)OC(CO)CO
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=[P](=O)(O)OCC(O)CO
,,,,0.0,0.0,,,,,0.0,0.0,O=[P](=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,O=[P](=O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O
0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
1.0,1.0,,,,,1.0,1.0,,,,,O=c1c(=O)c2c([N+](=O)[O-])ccc3ccc4cccc1c4c32
,1.0,,,,,,,,,,,O=c1c(=O)c2cc3ccccc3c3ccc4cccc1c4c23
1.0,1.0,,,,,1.0,1.0,,,,,O=c1c(=O)c2ccc([N+](=O)[O-])c3ccc4cccc1c4c32
0.0,0.0,,,,,0.0,0.0,,,,,O=c1c(=O)c2cccc3ccc4cccc1c4c32
0.0,,,,,,1.0,,,,,,O=c1c(=O)c2cccc3cccc1c32
0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,O=c1c(C2CCCc3ccccc32)c(O)oc2ccccc12
,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1
0.0,,0.0,0.0,,,,0.0,,0.0,,,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1Cl
1.0,1.0,0.0,1.0,,,,,0.0,0.0,,,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc([N+](=O)[O-])cc1
0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccccc1
1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
,,,,,,,,,,0.0,0.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
0.0,1.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,1.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
0.0,0.0,,,,,,,,,,,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=c1c(O)c(O)c1=O
,0.0,,,,,,,,,,,O=c1c(O)c2c(c3c1ccc1[nH]c4c(ccc5ccccc54)cc13)O2
,,,,,,,,,,,,O=c1c(O)c2c(c3c1ccc1[nH]cccc13)O2
0.0,,,,,,,,,,,,O=c1c(O)c2c(c3c1ccc1c3cccn1O)O2
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43
